## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT554_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT554_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT554_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 08:57:15 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT554	420679	49978980	1027527	219740	7438357	12681	0.150395	151003686

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000214
2.0	1.718588
3.0	2.23454
4.0	2.605107
5.0	2.871255
6.0	3.062409
7.0	3.199699
8.0	3.298304
9.0	3.369124
10.0	3.419988
11.0	3.45652
12.0	3.482758
13.0	3.501602
14.0	3.515137
15.0	3.524858
16.0	3.53184
17.0	3.536854
18.0	3.540455
19.0	3.543042
20.0	3.5449
21.0	3.546234
22.0	3.547192
23.0	3.547881
24.0	3.548375
25.0	3.54873
26.0	3.548985
27.0	3.549168
28.0	3.5493
29.0	3.549394
30.0	3.549462
31.0	3.549511
32.0	3.549546
33.0	3.549571
34.0	3.549589
35.0	3.549602
36.0	3.549611
37.0	3.549618
38.0	3.549623
39.0	3.549626
40.0	3.549629
41.0	3.549631
42.0	3.549632
43.0	3.549633
44.0	3.549633
45.0	3.549634
46.0	3.549634
47.0	3.549634
48.0	3.549635
49.0	3.549635
50.0	3.549635
51.0	3.549635
52.0	3.549635
53.0	3.549635
54.0	3.549635
55.0	3.549635
56.0	3.549635
57.0	3.549635
58.0	3.549635
59.0	3.549635
60.0	3.549635
61.0	3.549635
62.0	3.549635
63.0	3.549635
64.0	3.549635
65.0	3.549635
66.0	3.549635
67.0	3.549635
68.0	3.549635
69.0	3.549635
70.0	3.549635
71.0	3.549635
72.0	3.549635
73.0	3.549635
74.0	3.549635
75.0	3.549635
76.0	3.549635
77.0	3.549635
78.0	3.549635
79.0	3.549635
80.0	3.549635
81.0	3.549635
82.0	3.549635
83.0	3.549635
84.0	3.549635
85.0	3.549635
86.0	3.549635
87.0	3.549635
88.0	3.549635
89.0	3.549635
90.0	3.549635
91.0	3.549635
92.0	3.549635
93.0	3.549635
94.0	3.549635
95.0	3.549635
96.0	3.549635
97.0	3.549635
98.0	3.549635
99.0	3.549635
100.0	3.549635

