## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT380_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT380_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT380_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 07:05:54 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT380	540723	61967167	1465817	328009	14079345	7757	0.228855	114861658

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000094
2.0	1.583193
3.0	1.923164
4.0	2.121382
5.0	2.236952
6.0	2.304334
7.0	2.343621
8.0	2.366527
9.0	2.379882
10.0	2.387668
11.0	2.392208
12.0	2.394855
13.0	2.396399
14.0	2.397299
15.0	2.397823
16.0	2.398129
17.0	2.398307
18.0	2.398411
19.0	2.398472
20.0	2.398507
21.0	2.398528
22.0	2.39854
23.0	2.398547
24.0	2.398551
25.0	2.398553
26.0	2.398555
27.0	2.398556
28.0	2.398556
29.0	2.398556
30.0	2.398557
31.0	2.398557
32.0	2.398557
33.0	2.398557
34.0	2.398557
35.0	2.398557
36.0	2.398557
37.0	2.398557
38.0	2.398557
39.0	2.398557
40.0	2.398557
41.0	2.398557
42.0	2.398557
43.0	2.398557
44.0	2.398557
45.0	2.398557
46.0	2.398557
47.0	2.398557
48.0	2.398557
49.0	2.398557
50.0	2.398557
51.0	2.398557
52.0	2.398557
53.0	2.398557
54.0	2.398557
55.0	2.398557
56.0	2.398557
57.0	2.398557
58.0	2.398557
59.0	2.398557
60.0	2.398557
61.0	2.398557
62.0	2.398557
63.0	2.398557
64.0	2.398557
65.0	2.398557
66.0	2.398557
67.0	2.398557
68.0	2.398557
69.0	2.398557
70.0	2.398557
71.0	2.398557
72.0	2.398557
73.0	2.398557
74.0	2.398557
75.0	2.398557
76.0	2.398557
77.0	2.398557
78.0	2.398557
79.0	2.398557
80.0	2.398557
81.0	2.398557
82.0	2.398557
83.0	2.398557
84.0	2.398557
85.0	2.398557
86.0	2.398557
87.0	2.398557
88.0	2.398557
89.0	2.398557
90.0	2.398557
91.0	2.398557
92.0	2.398557
93.0	2.398557
94.0	2.398557
95.0	2.398557
96.0	2.398557
97.0	2.398557
98.0	2.398557
99.0	2.398557
100.0	2.398557

