## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR4724_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR4724_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR4724_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 13:49:49 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR4724	339709	49504788	1067023	204005	15216582	11745	0.308378	63034416

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000156
2.0	1.456182
3.0	1.66411
4.0	1.758915
5.0	1.802142
6.0	1.821852
7.0	1.830839
8.0	1.834936
9.0	1.836804
10.0	1.837656
11.0	1.838045
12.0	1.838222
13.0	1.838303
14.0	1.838339
15.0	1.838356
16.0	1.838364
17.0	1.838367
18.0	1.838369
19.0	1.83837
20.0	1.83837
21.0	1.83837
22.0	1.83837
23.0	1.83837
24.0	1.83837
25.0	1.83837
26.0	1.83837
27.0	1.83837
28.0	1.83837
29.0	1.83837
30.0	1.83837
31.0	1.83837
32.0	1.83837
33.0	1.83837
34.0	1.83837
35.0	1.83837
36.0	1.83837
37.0	1.83837
38.0	1.83837
39.0	1.83837
40.0	1.83837
41.0	1.83837
42.0	1.83837
43.0	1.83837
44.0	1.83837
45.0	1.83837
46.0	1.83837
47.0	1.83837
48.0	1.83837
49.0	1.83837
50.0	1.83837
51.0	1.83837
52.0	1.83837
53.0	1.83837
54.0	1.83837
55.0	1.83837
56.0	1.83837
57.0	1.83837
58.0	1.83837
59.0	1.83837
60.0	1.83837
61.0	1.83837
62.0	1.83837
63.0	1.83837
64.0	1.83837
65.0	1.83837
66.0	1.83837
67.0	1.83837
68.0	1.83837
69.0	1.83837
70.0	1.83837
71.0	1.83837
72.0	1.83837
73.0	1.83837
74.0	1.83837
75.0	1.83837
76.0	1.83837
77.0	1.83837
78.0	1.83837
79.0	1.83837
80.0	1.83837
81.0	1.83837
82.0	1.83837
83.0	1.83837
84.0	1.83837
85.0	1.83837
86.0	1.83837
87.0	1.83837
88.0	1.83837
89.0	1.83837
90.0	1.83837
91.0	1.83837
92.0	1.83837
93.0	1.83837
94.0	1.83837
95.0	1.83837
96.0	1.83837
97.0	1.83837
98.0	1.83837
99.0	1.83837
100.0	1.83837

