## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT521_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT521_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT521_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 07:35:56 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT521	465285	55171170	1135819	271583	11101308	12457	0.202822	118107854

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000177
2.0	1.62709
3.0	2.02004
4.0	2.266341
5.0	2.420723
6.0	2.51749
7.0	2.578144
8.0	2.616162
9.0	2.639991
10.0	2.654928
11.0	2.66429
12.0	2.670158
13.0	2.673836
14.0	2.676142
15.0	2.677587
16.0	2.678493
17.0	2.679061
18.0	2.679416
19.0	2.67964
20.0	2.679779
21.0	2.679867
22.0	2.679922
23.0	2.679956
24.0	2.679978
25.0	2.679991
26.0	2.68
27.0	2.680005
28.0	2.680009
29.0	2.680011
30.0	2.680012
31.0	2.680013
32.0	2.680013
33.0	2.680014
34.0	2.680014
35.0	2.680014
36.0	2.680014
37.0	2.680014
38.0	2.680014
39.0	2.680014
40.0	2.680014
41.0	2.680014
42.0	2.680014
43.0	2.680014
44.0	2.680014
45.0	2.680014
46.0	2.680014
47.0	2.680014
48.0	2.680014
49.0	2.680014
50.0	2.680014
51.0	2.680014
52.0	2.680014
53.0	2.680014
54.0	2.680014
55.0	2.680014
56.0	2.680014
57.0	2.680014
58.0	2.680014
59.0	2.680014
60.0	2.680014
61.0	2.680014
62.0	2.680014
63.0	2.680014
64.0	2.680014
65.0	2.680014
66.0	2.680014
67.0	2.680014
68.0	2.680014
69.0	2.680014
70.0	2.680014
71.0	2.680014
72.0	2.680014
73.0	2.680014
74.0	2.680014
75.0	2.680014
76.0	2.680014
77.0	2.680014
78.0	2.680014
79.0	2.680014
80.0	2.680014
81.0	2.680014
82.0	2.680014
83.0	2.680014
84.0	2.680014
85.0	2.680014
86.0	2.680014
87.0	2.680014
88.0	2.680014
89.0	2.680014
90.0	2.680014
91.0	2.680014
92.0	2.680014
93.0	2.680014
94.0	2.680014
95.0	2.680014
96.0	2.680014
97.0	2.680014
98.0	2.680014
99.0	2.680014
100.0	2.680014

