## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR4150_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR4150_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR4150_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 13:40:48 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR4150	426293	57399676	1212475	254212	13028524	10156	0.228346	106540028

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000134
2.0	1.583682
3.0	1.924165
4.0	2.122827
5.0	2.23874
6.0	2.306372
7.0	2.345833
8.0	2.368858
9.0	2.382292
10.0	2.39013
11.0	2.394704
12.0	2.397372
13.0	2.398929
14.0	2.399838
15.0	2.400368
16.0	2.400677
17.0	2.400857
18.0	2.400963
19.0	2.401024
20.0	2.40106
21.0	2.401081
22.0	2.401093
23.0	2.4011
24.0	2.401104
25.0	2.401107
26.0	2.401108
27.0	2.401109
28.0	2.40111
29.0	2.40111
30.0	2.40111
31.0	2.40111
32.0	2.40111
33.0	2.40111
34.0	2.40111
35.0	2.40111
36.0	2.40111
37.0	2.40111
38.0	2.40111
39.0	2.40111
40.0	2.40111
41.0	2.40111
42.0	2.40111
43.0	2.40111
44.0	2.40111
45.0	2.40111
46.0	2.40111
47.0	2.40111
48.0	2.40111
49.0	2.40111
50.0	2.40111
51.0	2.40111
52.0	2.40111
53.0	2.40111
54.0	2.40111
55.0	2.40111
56.0	2.40111
57.0	2.40111
58.0	2.40111
59.0	2.40111
60.0	2.40111
61.0	2.40111
62.0	2.40111
63.0	2.40111
64.0	2.40111
65.0	2.40111
66.0	2.40111
67.0	2.40111
68.0	2.40111
69.0	2.40111
70.0	2.40111
71.0	2.40111
72.0	2.40111
73.0	2.40111
74.0	2.40111
75.0	2.40111
76.0	2.40111
77.0	2.40111
78.0	2.40111
79.0	2.40111
80.0	2.40111
81.0	2.40111
82.0	2.40111
83.0	2.40111
84.0	2.40111
85.0	2.40111
86.0	2.40111
87.0	2.40111
88.0	2.40111
89.0	2.40111
90.0	2.40111
91.0	2.40111
92.0	2.40111
93.0	2.40111
94.0	2.40111
95.0	2.40111
96.0	2.40111
97.0	2.40111
98.0	2.40111
99.0	2.40111
100.0	2.40111

