## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR12830_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR12830_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR12830_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 11:15:30 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR12830	368420	54613866	996002	200786	9239055	10169	0.170434	142768202

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000153
2.0	1.682387
3.0	2.147759
4.0	2.465204
5.0	2.681742
6.0	2.829449
7.0	2.930205
8.0	2.998933
9.0	3.045815
10.0	3.077794
11.0	3.099608
12.0	3.114488
13.0	3.124638
14.0	3.131562
15.0	3.136285
16.0	3.139506
17.0	3.141704
18.0	3.143203
19.0	3.144225
20.0	3.144923
21.0	3.145399
22.0	3.145723
23.0	3.145945
24.0	3.146096
25.0	3.146199
26.0	3.146269
27.0	3.146317
28.0	3.14635
29.0	3.146372
30.0	3.146387
31.0	3.146397
32.0	3.146405
33.0	3.146409
34.0	3.146413
35.0	3.146415
36.0	3.146416
37.0	3.146418
38.0	3.146418
39.0	3.146419
40.0	3.146419
41.0	3.146419
42.0	3.146419
43.0	3.14642
44.0	3.14642
45.0	3.14642
46.0	3.14642
47.0	3.14642
48.0	3.14642
49.0	3.14642
50.0	3.14642
51.0	3.14642
52.0	3.14642
53.0	3.14642
54.0	3.14642
55.0	3.14642
56.0	3.14642
57.0	3.14642
58.0	3.14642
59.0	3.14642
60.0	3.14642
61.0	3.14642
62.0	3.14642
63.0	3.14642
64.0	3.14642
65.0	3.14642
66.0	3.14642
67.0	3.14642
68.0	3.14642
69.0	3.14642
70.0	3.14642
71.0	3.14642
72.0	3.14642
73.0	3.14642
74.0	3.14642
75.0	3.14642
76.0	3.14642
77.0	3.14642
78.0	3.14642
79.0	3.14642
80.0	3.14642
81.0	3.14642
82.0	3.14642
83.0	3.14642
84.0	3.14642
85.0	3.14642
86.0	3.14642
87.0	3.14642
88.0	3.14642
89.0	3.14642
90.0	3.14642
91.0	3.14642
92.0	3.14642
93.0	3.14642
94.0	3.14642
95.0	3.14642
96.0	3.14642
97.0	3.14642
98.0	3.14642
99.0	3.14642
100.0	3.14642

