## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR1804_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR1804_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR1804_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 11:49:08 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR1804	354849	49632275	984685	196952	8909424	6805	0.180846	121222250

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000111
2.0	1.664212
3.0	2.105193
4.0	2.398017
5.0	2.592459
6.0	2.721575
7.0	2.807311
8.0	2.864242
9.0	2.902046
10.0	2.927148
11.0	2.943817
12.0	2.954886
13.0	2.962236
14.0	2.967116
15.0	2.970357
16.0	2.972509
17.0	2.973938
18.0	2.974887
19.0	2.975517
20.0	2.975935
21.0	2.976213
22.0	2.976398
23.0	2.97652
24.0	2.976602
25.0	2.976656
26.0	2.976691
27.0	2.976715
28.0	2.976731
29.0	2.976742
30.0	2.976749
31.0	2.976753
32.0	2.976756
33.0	2.976758
34.0	2.97676
35.0	2.976761
36.0	2.976761
37.0	2.976762
38.0	2.976762
39.0	2.976762
40.0	2.976762
41.0	2.976762
42.0	2.976762
43.0	2.976762
44.0	2.976762
45.0	2.976762
46.0	2.976762
47.0	2.976762
48.0	2.976762
49.0	2.976762
50.0	2.976762
51.0	2.976762
52.0	2.976762
53.0	2.976762
54.0	2.976762
55.0	2.976762
56.0	2.976762
57.0	2.976762
58.0	2.976762
59.0	2.976762
60.0	2.976762
61.0	2.976762
62.0	2.976762
63.0	2.976762
64.0	2.976762
65.0	2.976762
66.0	2.976762
67.0	2.976762
68.0	2.976762
69.0	2.976762
70.0	2.976762
71.0	2.976762
72.0	2.976762
73.0	2.976762
74.0	2.976762
75.0	2.976762
76.0	2.976762
77.0	2.976762
78.0	2.976762
79.0	2.976762
80.0	2.976762
81.0	2.976762
82.0	2.976762
83.0	2.976762
84.0	2.976762
85.0	2.976762
86.0	2.976762
87.0	2.976762
88.0	2.976762
89.0	2.976762
90.0	2.976762
91.0	2.976762
92.0	2.976762
93.0	2.976762
94.0	2.976762
95.0	2.976762
96.0	2.976762
97.0	2.976762
98.0	2.976762
99.0	2.976762
100.0	2.976762

