## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR11403_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR11403_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR11403_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 10:58:39 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR11403	433723	59773683	1140233	238443	10988473	11106	0.185157	142079678

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000149
2.0	1.656831
3.0	2.087998
4.0	2.371094
5.0	2.556971
6.0	2.679014
7.0	2.759146
8.0	2.811759
9.0	2.846304
10.0	2.868986
11.0	2.883878
12.0	2.893657
13.0	2.900077
14.0	2.904292
15.0	2.90706
16.0	2.908877
17.0	2.91007
18.0	2.910854
19.0	2.911368
20.0	2.911706
21.0	2.911928
22.0	2.912073
23.0	2.912169
24.0	2.912231
25.0	2.912273
26.0	2.9123
27.0	2.912318
28.0	2.912329
29.0	2.912337
30.0	2.912342
31.0	2.912345
32.0	2.912347
33.0	2.912349
34.0	2.91235
35.0	2.91235
36.0	2.912351
37.0	2.912351
38.0	2.912351
39.0	2.912351
40.0	2.912351
41.0	2.912351
42.0	2.912351
43.0	2.912351
44.0	2.912351
45.0	2.912351
46.0	2.912351
47.0	2.912351
48.0	2.912351
49.0	2.912351
50.0	2.912351
51.0	2.912351
52.0	2.912351
53.0	2.912351
54.0	2.912351
55.0	2.912351
56.0	2.912351
57.0	2.912351
58.0	2.912351
59.0	2.912351
60.0	2.912351
61.0	2.912351
62.0	2.912351
63.0	2.912351
64.0	2.912351
65.0	2.912351
66.0	2.912351
67.0	2.912351
68.0	2.912351
69.0	2.912351
70.0	2.912351
71.0	2.912351
72.0	2.912351
73.0	2.912351
74.0	2.912351
75.0	2.912351
76.0	2.912351
77.0	2.912351
78.0	2.912351
79.0	2.912351
80.0	2.912351
81.0	2.912351
82.0	2.912351
83.0	2.912351
84.0	2.912351
85.0	2.912351
86.0	2.912351
87.0	2.912351
88.0	2.912351
89.0	2.912351
90.0	2.912351
91.0	2.912351
92.0	2.912351
93.0	2.912351
94.0	2.912351
95.0	2.912351
96.0	2.912351
97.0	2.912351
98.0	2.912351
99.0	2.912351
100.0	2.912351

