## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT524_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT524_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT524_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 07:57:54 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT524	501584	57138178	1218462	288596	9729681	13357	0.172054	148289186

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000192
2.0	1.680558
3.0	2.143367
4.0	2.458187
5.0	2.672338
6.0	2.818011
7.0	2.917104
8.0	2.98451
9.0	3.030362
10.0	3.061552
11.0	3.082769
12.0	3.097201
13.0	3.107019
14.0	3.113697
15.0	3.118239
16.0	3.12133
17.0	3.123432
18.0	3.124861
19.0	3.125834
20.0	3.126496
21.0	3.126946
22.0	3.127252
23.0	3.12746
24.0	3.127602
25.0	3.127698
26.0	3.127764
27.0	3.127808
28.0	3.127839
29.0	3.127859
30.0	3.127873
31.0	3.127883
32.0	3.127889
33.0	3.127894
34.0	3.127897
35.0	3.127899
36.0	3.1279
37.0	3.127901
38.0	3.127902
39.0	3.127902
40.0	3.127902
41.0	3.127903
42.0	3.127903
43.0	3.127903
44.0	3.127903
45.0	3.127903
46.0	3.127903
47.0	3.127903
48.0	3.127903
49.0	3.127903
50.0	3.127903
51.0	3.127903
52.0	3.127903
53.0	3.127903
54.0	3.127903
55.0	3.127903
56.0	3.127903
57.0	3.127903
58.0	3.127903
59.0	3.127903
60.0	3.127903
61.0	3.127903
62.0	3.127903
63.0	3.127903
64.0	3.127903
65.0	3.127903
66.0	3.127903
67.0	3.127903
68.0	3.127903
69.0	3.127903
70.0	3.127903
71.0	3.127903
72.0	3.127903
73.0	3.127903
74.0	3.127903
75.0	3.127903
76.0	3.127903
77.0	3.127903
78.0	3.127903
79.0	3.127903
80.0	3.127903
81.0	3.127903
82.0	3.127903
83.0	3.127903
84.0	3.127903
85.0	3.127903
86.0	3.127903
87.0	3.127903
88.0	3.127903
89.0	3.127903
90.0	3.127903
91.0	3.127903
92.0	3.127903
93.0	3.127903
94.0	3.127903
95.0	3.127903
96.0	3.127903
97.0	3.127903
98.0	3.127903
99.0	3.127903
100.0	3.127903

