## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT553_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT553_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT553_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 09:01:05 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT553	494805	61346647	1171347	246430	10018431	13582	0.164653	166941562

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000183
2.0	1.692792
3.0	2.17241
4.0	2.504537
5.0	2.734529
6.0	2.893794
7.0	3.004082
8.0	3.080454
9.0	3.133341
10.0	3.169964
11.0	3.195324
12.0	3.212886
13.0	3.225047
14.0	3.233469
15.0	3.239301
16.0	3.243339
17.0	3.246135
18.0	3.248072
19.0	3.249413
20.0	3.250341
21.0	3.250985
22.0	3.25143
23.0	3.251738
24.0	3.251952
25.0	3.2521
26.0	3.252202
27.0	3.252273
28.0	3.252322
29.0	3.252356
30.0	3.25238
31.0	3.252396
32.0	3.252407
33.0	3.252415
34.0	3.25242
35.0	3.252424
36.0	3.252427
37.0	3.252429
38.0	3.25243
39.0	3.252431
40.0	3.252431
41.0	3.252432
42.0	3.252432
43.0	3.252432
44.0	3.252432
45.0	3.252432
46.0	3.252432
47.0	3.252432
48.0	3.252433
49.0	3.252433
50.0	3.252433
51.0	3.252433
52.0	3.252433
53.0	3.252433
54.0	3.252433
55.0	3.252433
56.0	3.252433
57.0	3.252433
58.0	3.252433
59.0	3.252433
60.0	3.252433
61.0	3.252433
62.0	3.252433
63.0	3.252433
64.0	3.252433
65.0	3.252433
66.0	3.252433
67.0	3.252433
68.0	3.252433
69.0	3.252433
70.0	3.252433
71.0	3.252433
72.0	3.252433
73.0	3.252433
74.0	3.252433
75.0	3.252433
76.0	3.252433
77.0	3.252433
78.0	3.252433
79.0	3.252433
80.0	3.252433
81.0	3.252433
82.0	3.252433
83.0	3.252433
84.0	3.252433
85.0	3.252433
86.0	3.252433
87.0	3.252433
88.0	3.252433
89.0	3.252433
90.0	3.252433
91.0	3.252433
92.0	3.252433
93.0	3.252433
94.0	3.252433
95.0	3.252433
96.0	3.252433
97.0	3.252433
98.0	3.252433
99.0	3.252433
100.0	3.252433

