## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT388_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT388_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT388_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 07:00:15 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT388	570536	52241773	1250600	329795	8804934	4605	0.170766	137084345

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000072
2.0	1.683237
3.0	2.149917
4.0	2.468712
5.0	2.686487
6.0	2.835252
7.0	2.936875
8.0	3.006296
9.0	3.053718
10.0	3.086113
11.0	3.108242
12.0	3.123359
13.0	3.133685
14.0	3.14074
15.0	3.145559
16.0	3.14885
17.0	3.151099
18.0	3.152635
19.0	3.153685
20.0	3.154401
21.0	3.154891
22.0	3.155226
23.0	3.155454
24.0	3.15561
25.0	3.155717
26.0	3.15579
27.0	3.155839
28.0	3.155873
29.0	3.155897
30.0	3.155912
31.0	3.155923
32.0	3.155931
33.0	3.155936
34.0	3.155939
35.0	3.155942
36.0	3.155943
37.0	3.155944
38.0	3.155945
39.0	3.155946
40.0	3.155946
41.0	3.155946
42.0	3.155946
43.0	3.155946
44.0	3.155946
45.0	3.155947
46.0	3.155947
47.0	3.155947
48.0	3.155947
49.0	3.155947
50.0	3.155947
51.0	3.155947
52.0	3.155947
53.0	3.155947
54.0	3.155947
55.0	3.155947
56.0	3.155947
57.0	3.155947
58.0	3.155947
59.0	3.155947
60.0	3.155947
61.0	3.155947
62.0	3.155947
63.0	3.155947
64.0	3.155947
65.0	3.155947
66.0	3.155947
67.0	3.155947
68.0	3.155947
69.0	3.155947
70.0	3.155947
71.0	3.155947
72.0	3.155947
73.0	3.155947
74.0	3.155947
75.0	3.155947
76.0	3.155947
77.0	3.155947
78.0	3.155947
79.0	3.155947
80.0	3.155947
81.0	3.155947
82.0	3.155947
83.0	3.155947
84.0	3.155947
85.0	3.155947
86.0	3.155947
87.0	3.155947
88.0	3.155947
89.0	3.155947
90.0	3.155947
91.0	3.155947
92.0	3.155947
93.0	3.155947
94.0	3.155947
95.0	3.155947
96.0	3.155947
97.0	3.155947
98.0	3.155947
99.0	3.155947
100.0	3.155947

