## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/BCC185_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/BCC185_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/BCC185_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 05:38:51 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_BCC185	353902	49736782	928238	189766	10083995	13383	0.203929	105550041

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000211
2.0	1.624585
3.0	2.014347
4.0	2.257653
5.0	2.409536
6.0	2.504347
7.0	2.563532
8.0	2.600478
9.0	2.623542
10.0	2.637939
11.0	2.646926
12.0	2.652536
13.0	2.656039
14.0	2.658225
15.0	2.65959
16.0	2.660442
17.0	2.660973
18.0	2.661305
19.0	2.661513
20.0	2.661642
21.0	2.661723
22.0	2.661773
23.0	2.661805
24.0	2.661824
25.0	2.661836
26.0	2.661844
27.0	2.661849
28.0	2.661852
29.0	2.661854
30.0	2.661855
31.0	2.661856
32.0	2.661856
33.0	2.661856
34.0	2.661857
35.0	2.661857
36.0	2.661857
37.0	2.661857
38.0	2.661857
39.0	2.661857
40.0	2.661857
41.0	2.661857
42.0	2.661857
43.0	2.661857
44.0	2.661857
45.0	2.661857
46.0	2.661857
47.0	2.661857
48.0	2.661857
49.0	2.661857
50.0	2.661857
51.0	2.661857
52.0	2.661857
53.0	2.661857
54.0	2.661857
55.0	2.661857
56.0	2.661857
57.0	2.661857
58.0	2.661857
59.0	2.661857
60.0	2.661857
61.0	2.661857
62.0	2.661857
63.0	2.661857
64.0	2.661857
65.0	2.661857
66.0	2.661857
67.0	2.661857
68.0	2.661857
69.0	2.661857
70.0	2.661857
71.0	2.661857
72.0	2.661857
73.0	2.661857
74.0	2.661857
75.0	2.661857
76.0	2.661857
77.0	2.661857
78.0	2.661857
79.0	2.661857
80.0	2.661857
81.0	2.661857
82.0	2.661857
83.0	2.661857
84.0	2.661857
85.0	2.661857
86.0	2.661857
87.0	2.661857
88.0	2.661857
89.0	2.661857
90.0	2.661857
91.0	2.661857
92.0	2.661857
93.0	2.661857
94.0	2.661857
95.0	2.661857
96.0	2.661857
97.0	2.661857
98.0	2.661857
99.0	2.661857
100.0	2.661857

