## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/BCC1481_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/BCC1481_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/BCC1481_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 01:30:52 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_BCC1481	321037	47872240	903605	178517	8099793	11393	0.170489	125152902

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000195
2.0	1.682476
3.0	2.147891
4.0	2.465373
5.0	2.681942
6.0	2.829675
7.0	2.93045
8.0	2.999193
9.0	3.046086
10.0	3.078074
11.0	3.099895
12.0	3.114779
13.0	3.124933
14.0	3.131859
15.0	3.136584
16.0	3.139807
17.0	3.142005
18.0	3.143505
19.0	3.144528
20.0	3.145226
21.0	3.145702
22.0	3.146027
23.0	3.146248
24.0	3.146399
25.0	3.146502
26.0	3.146573
27.0	3.146621
28.0	3.146653
29.0	3.146676
30.0	3.146691
31.0	3.146701
32.0	3.146709
33.0	3.146713
34.0	3.146717
35.0	3.146719
36.0	3.14672
37.0	3.146721
38.0	3.146722
39.0	3.146723
40.0	3.146723
41.0	3.146723
42.0	3.146723
43.0	3.146723
44.0	3.146724
45.0	3.146724
46.0	3.146724
47.0	3.146724
48.0	3.146724
49.0	3.146724
50.0	3.146724
51.0	3.146724
52.0	3.146724
53.0	3.146724
54.0	3.146724
55.0	3.146724
56.0	3.146724
57.0	3.146724
58.0	3.146724
59.0	3.146724
60.0	3.146724
61.0	3.146724
62.0	3.146724
63.0	3.146724
64.0	3.146724
65.0	3.146724
66.0	3.146724
67.0	3.146724
68.0	3.146724
69.0	3.146724
70.0	3.146724
71.0	3.146724
72.0	3.146724
73.0	3.146724
74.0	3.146724
75.0	3.146724
76.0	3.146724
77.0	3.146724
78.0	3.146724
79.0	3.146724
80.0	3.146724
81.0	3.146724
82.0	3.146724
83.0	3.146724
84.0	3.146724
85.0	3.146724
86.0	3.146724
87.0	3.146724
88.0	3.146724
89.0	3.146724
90.0	3.146724
91.0	3.146724
92.0	3.146724
93.0	3.146724
94.0	3.146724
95.0	3.146724
96.0	3.146724
97.0	3.146724
98.0	3.146724
99.0	3.146724
100.0	3.146724

