## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR10627_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR10627_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR10627_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 10:26:00 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR10627	1126596	46908966	1741152	626918	7431002	8620	0.163137	132091547

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000153
2.0	1.701346
3.0	2.192943
4.0	2.537595
5.0	2.779226
6.0	2.948629
7.0	3.067396
8.0	3.150662
9.0	3.209038
10.0	3.249965
11.0	3.278658
12.0	3.298774
13.0	3.312878
14.0	3.322765
15.0	3.329698
16.0	3.334558
17.0	3.337965
18.0	3.340354
19.0	3.342028
20.0	3.343203
21.0	3.344026
22.0	3.344603
23.0	3.345007
24.0	3.345291
25.0	3.34549
26.0	3.345629
27.0	3.345727
28.0	3.345796
29.0	3.345844
30.0	3.345877
31.0	3.345901
32.0	3.345918
33.0	3.345929
34.0	3.345937
35.0	3.345943
36.0	3.345947
37.0	3.34595
38.0	3.345952
39.0	3.345953
40.0	3.345954
41.0	3.345955
42.0	3.345955
43.0	3.345956
44.0	3.345956
45.0	3.345956
46.0	3.345956
47.0	3.345956
48.0	3.345956
49.0	3.345956
50.0	3.345956
51.0	3.345956
52.0	3.345956
53.0	3.345956
54.0	3.345956
55.0	3.345956
56.0	3.345956
57.0	3.345956
58.0	3.345956
59.0	3.345956
60.0	3.345956
61.0	3.345956
62.0	3.345956
63.0	3.345956
64.0	3.345956
65.0	3.345956
66.0	3.345956
67.0	3.345956
68.0	3.345956
69.0	3.345956
70.0	3.345956
71.0	3.345956
72.0	3.345956
73.0	3.345956
74.0	3.345956
75.0	3.345956
76.0	3.345956
77.0	3.345956
78.0	3.345956
79.0	3.345956
80.0	3.345956
81.0	3.345956
82.0	3.345956
83.0	3.345956
84.0	3.345956
85.0	3.345956
86.0	3.345956
87.0	3.345956
88.0	3.345956
89.0	3.345956
90.0	3.345956
91.0	3.345956
92.0	3.345956
93.0	3.345956
94.0	3.345956
95.0	3.345956
96.0	3.345956
97.0	3.345956
98.0	3.345956
99.0	3.345956
100.0	3.345956

