## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR9453_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR9453_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR9453_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 15:28:38 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR9453	473303	59370189	1224603	259494	14290606	11041	0.241924	102674532

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000137
2.0	1.561101
3.0	1.875738
4.0	2.052213
5.0	2.151196
6.0	2.206714
7.0	2.237853
8.0	2.255319
9.0	2.265115
10.0	2.27061
11.0	2.273692
12.0	2.27542
13.0	2.27639
14.0	2.276934
15.0	2.277239
16.0	2.27741
17.0	2.277506
18.0	2.27756
19.0	2.27759
20.0	2.277607
21.0	2.277616
22.0	2.277621
23.0	2.277624
24.0	2.277626
25.0	2.277627
26.0	2.277628
27.0	2.277628
28.0	2.277628
29.0	2.277628
30.0	2.277628
31.0	2.277628
32.0	2.277628
33.0	2.277628
34.0	2.277628
35.0	2.277628
36.0	2.277628
37.0	2.277628
38.0	2.277628
39.0	2.277628
40.0	2.277628
41.0	2.277628
42.0	2.277628
43.0	2.277628
44.0	2.277628
45.0	2.277628
46.0	2.277628
47.0	2.277628
48.0	2.277628
49.0	2.277628
50.0	2.277628
51.0	2.277628
52.0	2.277628
53.0	2.277628
54.0	2.277628
55.0	2.277628
56.0	2.277628
57.0	2.277628
58.0	2.277628
59.0	2.277628
60.0	2.277628
61.0	2.277628
62.0	2.277628
63.0	2.277628
64.0	2.277628
65.0	2.277628
66.0	2.277628
67.0	2.277628
68.0	2.277628
69.0	2.277628
70.0	2.277628
71.0	2.277628
72.0	2.277628
73.0	2.277628
74.0	2.277628
75.0	2.277628
76.0	2.277628
77.0	2.277628
78.0	2.277628
79.0	2.277628
80.0	2.277628
81.0	2.277628
82.0	2.277628
83.0	2.277628
84.0	2.277628
85.0	2.277628
86.0	2.277628
87.0	2.277628
88.0	2.277628
89.0	2.277628
90.0	2.277628
91.0	2.277628
92.0	2.277628
93.0	2.277628
94.0	2.277628
95.0	2.277628
96.0	2.277628
97.0	2.277628
98.0	2.277628
99.0	2.277628
100.0	2.277628

