## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT523_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT523_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT523_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 07:35:30 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT523	397903	46354023	1038527	220724	8448917	10923	0.183861	111294256

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.00019
2.0	1.659666
3.0	2.094492
4.0	2.381195
5.0	2.570233
6.0	2.694875
7.0	2.777058
8.0	2.831245
9.0	2.866973
10.0	2.890531
11.0	2.906064
12.0	2.916305
13.0	2.923058
14.0	2.92751
15.0	2.930446
16.0	2.932382
17.0	2.933658
18.0	2.9345
19.0	2.935054
20.0	2.93542
21.0	2.935661
22.0	2.93582
23.0	2.935925
24.0	2.935995
25.0	2.93604
26.0	2.93607
27.0	2.93609
28.0	2.936103
29.0	2.936112
30.0	2.936117
31.0	2.936121
32.0	2.936124
33.0	2.936125
34.0	2.936126
35.0	2.936127
36.0	2.936127
37.0	2.936128
38.0	2.936128
39.0	2.936128
40.0	2.936128
41.0	2.936128
42.0	2.936128
43.0	2.936128
44.0	2.936128
45.0	2.936128
46.0	2.936128
47.0	2.936128
48.0	2.936128
49.0	2.936128
50.0	2.936128
51.0	2.936128
52.0	2.936128
53.0	2.936128
54.0	2.936128
55.0	2.936128
56.0	2.936128
57.0	2.936128
58.0	2.936128
59.0	2.936128
60.0	2.936128
61.0	2.936128
62.0	2.936128
63.0	2.936128
64.0	2.936128
65.0	2.936128
66.0	2.936128
67.0	2.936128
68.0	2.936128
69.0	2.936128
70.0	2.936128
71.0	2.936128
72.0	2.936128
73.0	2.936128
74.0	2.936128
75.0	2.936128
76.0	2.936128
77.0	2.936128
78.0	2.936128
79.0	2.936128
80.0	2.936128
81.0	2.936128
82.0	2.936128
83.0	2.936128
84.0	2.936128
85.0	2.936128
86.0	2.936128
87.0	2.936128
88.0	2.936128
89.0	2.936128
90.0	2.936128
91.0	2.936128
92.0	2.936128
93.0	2.936128
94.0	2.936128
95.0	2.936128
96.0	2.936128
97.0	2.936128
98.0	2.936128
99.0	2.936128
100.0	2.936128

