## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/BCC1503_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/BCC1503_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/BCC1503_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 03:15:34 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_BCC1503	556612	71648593	1432370	334757	21291777	5635	0.298347	95265986

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000053
2.0	1.471458
3.0	1.693669
4.0	1.798415
5.0	1.84779
6.0	1.871065
7.0	1.882036
8.0	1.887207
9.0	1.889645
10.0	1.890794
11.0	1.891336
12.0	1.891591
13.0	1.891712
14.0	1.891769
15.0	1.891795
16.0	1.891808
17.0	1.891814
18.0	1.891817
19.0	1.891818
20.0	1.891819
21.0	1.891819
22.0	1.891819
23.0	1.891819
24.0	1.891819
25.0	1.891819
26.0	1.891819
27.0	1.891819
28.0	1.891819
29.0	1.891819
30.0	1.891819
31.0	1.891819
32.0	1.891819
33.0	1.891819
34.0	1.891819
35.0	1.891819
36.0	1.891819
37.0	1.891819
38.0	1.891819
39.0	1.891819
40.0	1.891819
41.0	1.891819
42.0	1.891819
43.0	1.891819
44.0	1.891819
45.0	1.891819
46.0	1.891819
47.0	1.891819
48.0	1.891819
49.0	1.891819
50.0	1.891819
51.0	1.891819
52.0	1.891819
53.0	1.891819
54.0	1.891819
55.0	1.891819
56.0	1.891819
57.0	1.891819
58.0	1.891819
59.0	1.891819
60.0	1.891819
61.0	1.891819
62.0	1.891819
63.0	1.891819
64.0	1.891819
65.0	1.891819
66.0	1.891819
67.0	1.891819
68.0	1.891819
69.0	1.891819
70.0	1.891819
71.0	1.891819
72.0	1.891819
73.0	1.891819
74.0	1.891819
75.0	1.891819
76.0	1.891819
77.0	1.891819
78.0	1.891819
79.0	1.891819
80.0	1.891819
81.0	1.891819
82.0	1.891819
83.0	1.891819
84.0	1.891819
85.0	1.891819
86.0	1.891819
87.0	1.891819
88.0	1.891819
89.0	1.891819
90.0	1.891819
91.0	1.891819
92.0	1.891819
93.0	1.891819
94.0	1.891819
95.0	1.891819
96.0	1.891819
97.0	1.891819
98.0	1.891819
99.0	1.891819
100.0	1.891819

