## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR2808_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR2808_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR2808_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 12:47:52 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR2808	275472	46252724	969684	153549	11607569	15331	0.25187	76052113

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000241
2.0	1.544717
3.0	1.841101
4.0	2.002435
5.0	2.090257
6.0	2.138063
7.0	2.164085
8.0	2.178251
9.0	2.185961
10.0	2.190159
11.0	2.192444
12.0	2.193687
13.0	2.194364
14.0	2.194733
15.0	2.194933
16.0	2.195043
17.0	2.195102
18.0	2.195134
19.0	2.195152
20.0	2.195162
21.0	2.195167
22.0	2.19517
23.0	2.195171
24.0	2.195172
25.0	2.195173
26.0	2.195173
27.0	2.195173
28.0	2.195173
29.0	2.195173
30.0	2.195173
31.0	2.195173
32.0	2.195173
33.0	2.195173
34.0	2.195173
35.0	2.195173
36.0	2.195173
37.0	2.195173
38.0	2.195173
39.0	2.195173
40.0	2.195173
41.0	2.195173
42.0	2.195173
43.0	2.195173
44.0	2.195173
45.0	2.195173
46.0	2.195173
47.0	2.195173
48.0	2.195173
49.0	2.195173
50.0	2.195173
51.0	2.195173
52.0	2.195173
53.0	2.195173
54.0	2.195173
55.0	2.195173
56.0	2.195173
57.0	2.195173
58.0	2.195173
59.0	2.195173
60.0	2.195173
61.0	2.195173
62.0	2.195173
63.0	2.195173
64.0	2.195173
65.0	2.195173
66.0	2.195173
67.0	2.195173
68.0	2.195173
69.0	2.195173
70.0	2.195173
71.0	2.195173
72.0	2.195173
73.0	2.195173
74.0	2.195173
75.0	2.195173
76.0	2.195173
77.0	2.195173
78.0	2.195173
79.0	2.195173
80.0	2.195173
81.0	2.195173
82.0	2.195173
83.0	2.195173
84.0	2.195173
85.0	2.195173
86.0	2.195173
87.0	2.195173
88.0	2.195173
89.0	2.195173
90.0	2.195173
91.0	2.195173
92.0	2.195173
93.0	2.195173
94.0	2.195173
95.0	2.195173
96.0	2.195173
97.0	2.195173
98.0	2.195173
99.0	2.195173
100.0	2.195173

