## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT561_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT561_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT561_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 09:10:47 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT561	394483	50885183	941559	192798	9233673	11584	0.182647	122795295

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000184
2.0	1.661048
3.0	2.09771
4.0	2.386231
5.0	2.576869
6.0	2.702832
7.0	2.786061
8.0	2.841054
9.0	2.87739
10.0	2.901399
11.0	2.917263
12.0	2.927745
13.0	2.934671
14.0	2.939247
15.0	2.942271
16.0	2.944268
17.0	2.945588
18.0	2.946461
19.0	2.947037
20.0	2.947418
21.0	2.947669
22.0	2.947836
23.0	2.947946
24.0	2.948018
25.0	2.948066
26.0	2.948098
27.0	2.948119
28.0	2.948133
29.0	2.948142
30.0	2.948148
31.0	2.948152
32.0	2.948154
33.0	2.948156
34.0	2.948157
35.0	2.948158
36.0	2.948159
37.0	2.948159
38.0	2.948159
39.0	2.948159
40.0	2.948159
41.0	2.948159
42.0	2.948159
43.0	2.948159
44.0	2.948159
45.0	2.948159
46.0	2.948159
47.0	2.948159
48.0	2.948159
49.0	2.948159
50.0	2.948159
51.0	2.94816
52.0	2.94816
53.0	2.94816
54.0	2.94816
55.0	2.94816
56.0	2.94816
57.0	2.94816
58.0	2.94816
59.0	2.94816
60.0	2.94816
61.0	2.94816
62.0	2.94816
63.0	2.94816
64.0	2.94816
65.0	2.94816
66.0	2.94816
67.0	2.94816
68.0	2.94816
69.0	2.94816
70.0	2.94816
71.0	2.94816
72.0	2.94816
73.0	2.94816
74.0	2.94816
75.0	2.94816
76.0	2.94816
77.0	2.94816
78.0	2.94816
79.0	2.94816
80.0	2.94816
81.0	2.94816
82.0	2.94816
83.0	2.94816
84.0	2.94816
85.0	2.94816
86.0	2.94816
87.0	2.94816
88.0	2.94816
89.0	2.94816
90.0	2.94816
91.0	2.94816
92.0	2.94816
93.0	2.94816
94.0	2.94816
95.0	2.94816
96.0	2.94816
97.0	2.94816
98.0	2.94816
99.0	2.94816
100.0	2.94816

