## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR2777_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR2777_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR2777_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 12:26:31 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR2777	355780	47686949	854542	152963	4896104	8907	0.103888	216386273

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000167
2.0	1.802516
3.0	2.446172
4.0	2.962522
5.0	3.376747
6.0	3.709043
7.0	3.975617
8.0	4.189466
9.0	4.361019
10.0	4.498641
11.0	4.609043
12.0	4.69761
13.0	4.76866
14.0	4.825657
15.0	4.87138
16.0	4.908061
17.0	4.937486
18.0	4.961092
19.0	4.980028
20.0	4.99522
21.0	5.007407
22.0	5.017183
23.0	5.025026
24.0	5.031317
25.0	5.036364
26.0	5.040413
27.0	5.043661
28.0	5.046267
29.0	5.048357
30.0	5.050034
31.0	5.05138
32.0	5.052459
33.0	5.053324
34.0	5.054019
35.0	5.054576
36.0	5.055023
37.0	5.055381
38.0	5.055669
39.0	5.0559
40.0	5.056085
41.0	5.056233
42.0	5.056353
43.0	5.056448
44.0	5.056525
45.0	5.056586
46.0	5.056636
47.0	5.056675
48.0	5.056707
49.0	5.056732
50.0	5.056753
51.0	5.056769
52.0	5.056782
53.0	5.056793
54.0	5.056801
55.0	5.056808
56.0	5.056814
57.0	5.056818
58.0	5.056821
59.0	5.056824
60.0	5.056827
61.0	5.056828
62.0	5.05683
63.0	5.056831
64.0	5.056832
65.0	5.056833
66.0	5.056833
67.0	5.056834
68.0	5.056834
69.0	5.056834
70.0	5.056835
71.0	5.056835
72.0	5.056835
73.0	5.056835
74.0	5.056835
75.0	5.056835
76.0	5.056835
77.0	5.056835
78.0	5.056836
79.0	5.056836
80.0	5.056836
81.0	5.056836
82.0	5.056836
83.0	5.056836
84.0	5.056836
85.0	5.056836
86.0	5.056836
87.0	5.056836
88.0	5.056836
89.0	5.056836
90.0	5.056836
91.0	5.056836
92.0	5.056836
93.0	5.056836
94.0	5.056836
95.0	5.056836
96.0	5.056836
97.0	5.056836
98.0	5.056836
99.0	5.056836
100.0	5.056836

