## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/BCC195_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/BCC195_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/BCC195_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 06:00:01 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_BCC195	332983	51737609	1002255	188188	7989416	12170	0.155739	149971358

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000197
2.0	1.708569
3.0	2.21026
4.0	2.565575
5.0	2.81722
6.0	2.995443
7.0	3.121666
8.0	3.211061
9.0	3.274374
10.0	3.319214
11.0	3.350971
12.0	3.373463
13.0	3.389392
14.0	3.400674
15.0	3.408664
16.0	3.414322
17.0	3.41833
18.0	3.421168
19.0	3.423179
20.0	3.424602
21.0	3.425611
22.0	3.426325
23.0	3.426831
24.0	3.427189
25.0	3.427443
26.0	3.427622
27.0	3.427749
28.0	3.42784
29.0	3.427903
30.0	3.427949
31.0	3.427981
32.0	3.428003
33.0	3.428019
34.0	3.428031
35.0	3.428039
36.0	3.428044
37.0	3.428049
38.0	3.428051
39.0	3.428053
40.0	3.428055
41.0	3.428056
42.0	3.428057
43.0	3.428057
44.0	3.428057
45.0	3.428058
46.0	3.428058
47.0	3.428058
48.0	3.428058
49.0	3.428058
50.0	3.428058
51.0	3.428058
52.0	3.428058
53.0	3.428058
54.0	3.428058
55.0	3.428058
56.0	3.428058
57.0	3.428058
58.0	3.428058
59.0	3.428058
60.0	3.428058
61.0	3.428058
62.0	3.428058
63.0	3.428058
64.0	3.428058
65.0	3.428058
66.0	3.428058
67.0	3.428058
68.0	3.428058
69.0	3.428058
70.0	3.428058
71.0	3.428058
72.0	3.428058
73.0	3.428058
74.0	3.428058
75.0	3.428058
76.0	3.428058
77.0	3.428058
78.0	3.428058
79.0	3.428058
80.0	3.428058
81.0	3.428058
82.0	3.428058
83.0	3.428058
84.0	3.428058
85.0	3.428058
86.0	3.428058
87.0	3.428058
88.0	3.428058
89.0	3.428058
90.0	3.428058
91.0	3.428058
92.0	3.428058
93.0	3.428058
94.0	3.428058
95.0	3.428058
96.0	3.428058
97.0	3.428058
98.0	3.428058
99.0	3.428058
100.0	3.428058

