## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/BCC1494_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/BCC1494_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/BCC1494_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 01:56:55 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_BCC1494	480589	46467312	994781	238414	6177227	3987	0.134805	158997318

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000074
2.0	1.746709
3.0	2.304133
4.0	2.720294
5.0	3.030991
6.0	3.262952
7.0	3.43613
8.0	3.56542
9.0	3.661946
10.0	3.734011
11.0	3.787812
12.0	3.82798
13.0	3.857968
14.0	3.880357
15.0	3.897071
16.0	3.90955
17.0	3.918867
18.0	3.925823
19.0	3.931015
20.0	3.934892
21.0	3.937787
22.0	3.939948
23.0	3.941561
24.0	3.942765
25.0	3.943665
26.0	3.944336
27.0	3.944837
28.0	3.945211
29.0	3.945491
30.0	3.945699
31.0	3.945855
32.0	3.945971
33.0	3.946058
34.0	3.946123
35.0	3.946171
36.0	3.946207
37.0	3.946234
38.0	3.946254
39.0	3.94627
40.0	3.946281
41.0	3.946289
42.0	3.946295
43.0	3.9463
44.0	3.946304
45.0	3.946306
46.0	3.946308
47.0	3.94631
48.0	3.946311
49.0	3.946311
50.0	3.946312
51.0	3.946312
52.0	3.946313
53.0	3.946313
54.0	3.946313
55.0	3.946313
56.0	3.946313
57.0	3.946314
58.0	3.946314
59.0	3.946314
60.0	3.946314
61.0	3.946314
62.0	3.946314
63.0	3.946314
64.0	3.946314
65.0	3.946314
66.0	3.946314
67.0	3.946314
68.0	3.946314
69.0	3.946314
70.0	3.946314
71.0	3.946314
72.0	3.946314
73.0	3.946314
74.0	3.946314
75.0	3.946314
76.0	3.946314
77.0	3.946314
78.0	3.946314
79.0	3.946314
80.0	3.946314
81.0	3.946314
82.0	3.946314
83.0	3.946314
84.0	3.946314
85.0	3.946314
86.0	3.946314
87.0	3.946314
88.0	3.946314
89.0	3.946314
90.0	3.946314
91.0	3.946314
92.0	3.946314
93.0	3.946314
94.0	3.946314
95.0	3.946314
96.0	3.946314
97.0	3.946314
98.0	3.946314
99.0	3.946314
100.0	3.946314

