## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/BCC761_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/BCC761_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/BCC761_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 06:27:17 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_BCC761	284111	50908294	922559	159746	10218284	11929	0.201725	109300636

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000184
2.0	1.627955
3.0	2.021979
4.0	2.26929
5.0	2.424516
6.0	2.521945
7.0	2.583096
8.0	2.621479
9.0	2.645569
10.0	2.66069
11.0	2.670181
12.0	2.676137
13.0	2.679876
14.0	2.682223
15.0	2.683696
16.0	2.68462
17.0	2.685201
18.0	2.685565
19.0	2.685793
20.0	2.685937
21.0	2.686027
22.0	2.686083
23.0	2.686119
24.0	2.686141
25.0	2.686155
26.0	2.686164
27.0	2.686169
28.0	2.686173
29.0	2.686175
30.0	2.686176
31.0	2.686177
32.0	2.686178
33.0	2.686178
34.0	2.686178
35.0	2.686178
36.0	2.686179
37.0	2.686179
38.0	2.686179
39.0	2.686179
40.0	2.686179
41.0	2.686179
42.0	2.686179
43.0	2.686179
44.0	2.686179
45.0	2.686179
46.0	2.686179
47.0	2.686179
48.0	2.686179
49.0	2.686179
50.0	2.686179
51.0	2.686179
52.0	2.686179
53.0	2.686179
54.0	2.686179
55.0	2.686179
56.0	2.686179
57.0	2.686179
58.0	2.686179
59.0	2.686179
60.0	2.686179
61.0	2.686179
62.0	2.686179
63.0	2.686179
64.0	2.686179
65.0	2.686179
66.0	2.686179
67.0	2.686179
68.0	2.686179
69.0	2.686179
70.0	2.686179
71.0	2.686179
72.0	2.686179
73.0	2.686179
74.0	2.686179
75.0	2.686179
76.0	2.686179
77.0	2.686179
78.0	2.686179
79.0	2.686179
80.0	2.686179
81.0	2.686179
82.0	2.686179
83.0	2.686179
84.0	2.686179
85.0	2.686179
86.0	2.686179
87.0	2.686179
88.0	2.686179
89.0	2.686179
90.0	2.686179
91.0	2.686179
92.0	2.686179
93.0	2.686179
94.0	2.686179
95.0	2.686179
96.0	2.686179
97.0	2.686179
98.0	2.686179
99.0	2.686179
100.0	2.686179

