## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR383_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR383_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR383_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 12:59:38 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR383	271197	45810417	784947	153001	10712582	16583	0.234821	82084010

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.00027
2.0	1.572725
3.0	1.900341
4.0	2.087836
5.0	2.195139
6.0	2.256549
7.0	2.291693
8.0	2.311807
9.0	2.323317
10.0	2.329905
11.0	2.333675
12.0	2.335833
13.0	2.337068
14.0	2.337774
15.0	2.338179
16.0	2.33841
17.0	2.338543
18.0	2.338619
19.0	2.338662
20.0	2.338687
21.0	2.338701
22.0	2.338709
23.0	2.338714
24.0	2.338716
25.0	2.338718
26.0	2.338719
27.0	2.338719
28.0	2.33872
29.0	2.33872
30.0	2.33872
31.0	2.33872
32.0	2.33872
33.0	2.33872
34.0	2.33872
35.0	2.33872
36.0	2.33872
37.0	2.33872
38.0	2.33872
39.0	2.33872
40.0	2.33872
41.0	2.33872
42.0	2.33872
43.0	2.33872
44.0	2.33872
45.0	2.33872
46.0	2.33872
47.0	2.33872
48.0	2.33872
49.0	2.33872
50.0	2.33872
51.0	2.33872
52.0	2.33872
53.0	2.33872
54.0	2.33872
55.0	2.33872
56.0	2.33872
57.0	2.33872
58.0	2.33872
59.0	2.33872
60.0	2.33872
61.0	2.33872
62.0	2.33872
63.0	2.33872
64.0	2.33872
65.0	2.33872
66.0	2.33872
67.0	2.33872
68.0	2.33872
69.0	2.33872
70.0	2.33872
71.0	2.33872
72.0	2.33872
73.0	2.33872
74.0	2.33872
75.0	2.33872
76.0	2.33872
77.0	2.33872
78.0	2.33872
79.0	2.33872
80.0	2.33872
81.0	2.33872
82.0	2.33872
83.0	2.33872
84.0	2.33872
85.0	2.33872
86.0	2.33872
87.0	2.33872
88.0	2.33872
89.0	2.33872
90.0	2.33872
91.0	2.33872
92.0	2.33872
93.0	2.33872
94.0	2.33872
95.0	2.33872
96.0	2.33872
97.0	2.33872
98.0	2.33872
99.0	2.33872
100.0	2.33872

