## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT520_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT520_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT520_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 07:36:03 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT520	465429	54736370	1177301	267359	9106860	12688	0.168104	145851480

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000191
2.0	1.687413
3.0	2.159598
4.0	2.484031
5.0	2.706947
6.0	2.86011
7.0	2.965347
8.0	3.037655
9.0	3.087337
10.0	3.121472
11.0	3.144927
12.0	3.161042
13.0	3.172115
14.0	3.179723
15.0	3.18495
16.0	3.188542
17.0	3.19101
18.0	3.192706
19.0	3.193871
20.0	3.194671
21.0	3.195221
22.0	3.195599
23.0	3.195859
24.0	3.196037
25.0	3.19616
26.0	3.196244
27.0	3.196302
28.0	3.196341
29.0	3.196369
30.0	3.196388
31.0	3.1964
32.0	3.196409
33.0	3.196415
34.0	3.19642
35.0	3.196422
36.0	3.196424
37.0	3.196426
38.0	3.196427
39.0	3.196427
40.0	3.196428
41.0	3.196428
42.0	3.196428
43.0	3.196428
44.0	3.196429
45.0	3.196429
46.0	3.196429
47.0	3.196429
48.0	3.196429
49.0	3.196429
50.0	3.196429
51.0	3.196429
52.0	3.196429
53.0	3.196429
54.0	3.196429
55.0	3.196429
56.0	3.196429
57.0	3.196429
58.0	3.196429
59.0	3.196429
60.0	3.196429
61.0	3.196429
62.0	3.196429
63.0	3.196429
64.0	3.196429
65.0	3.196429
66.0	3.196429
67.0	3.196429
68.0	3.196429
69.0	3.196429
70.0	3.196429
71.0	3.196429
72.0	3.196429
73.0	3.196429
74.0	3.196429
75.0	3.196429
76.0	3.196429
77.0	3.196429
78.0	3.196429
79.0	3.196429
80.0	3.196429
81.0	3.196429
82.0	3.196429
83.0	3.196429
84.0	3.196429
85.0	3.196429
86.0	3.196429
87.0	3.196429
88.0	3.196429
89.0	3.196429
90.0	3.196429
91.0	3.196429
92.0	3.196429
93.0	3.196429
94.0	3.196429
95.0	3.196429
96.0	3.196429
97.0	3.196429
98.0	3.196429
99.0	3.196429
100.0	3.196429

