## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR9827_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR9827_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR9827_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 15:29:37 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR9827	373649	56430562	1132011	227342	17443047	9817	0.310094	71321969

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000114
2.0	1.453462
3.0	1.658964
4.0	1.752117
5.0	1.794343
6.0	1.813484
7.0	1.82216
8.0	1.826093
9.0	1.827876
10.0	1.828684
11.0	1.82905
12.0	1.829216
13.0	1.829292
14.0	1.829326
15.0	1.829341
16.0	1.829348
17.0	1.829351
18.0	1.829353
19.0	1.829354
20.0	1.829354
21.0	1.829354
22.0	1.829354
23.0	1.829354
24.0	1.829354
25.0	1.829354
26.0	1.829354
27.0	1.829354
28.0	1.829354
29.0	1.829354
30.0	1.829354
31.0	1.829354
32.0	1.829354
33.0	1.829354
34.0	1.829354
35.0	1.829354
36.0	1.829354
37.0	1.829354
38.0	1.829354
39.0	1.829354
40.0	1.829354
41.0	1.829354
42.0	1.829354
43.0	1.829354
44.0	1.829354
45.0	1.829354
46.0	1.829354
47.0	1.829354
48.0	1.829354
49.0	1.829354
50.0	1.829354
51.0	1.829354
52.0	1.829354
53.0	1.829354
54.0	1.829354
55.0	1.829354
56.0	1.829354
57.0	1.829354
58.0	1.829354
59.0	1.829354
60.0	1.829354
61.0	1.829354
62.0	1.829354
63.0	1.829354
64.0	1.829354
65.0	1.829354
66.0	1.829354
67.0	1.829354
68.0	1.829354
69.0	1.829354
70.0	1.829354
71.0	1.829354
72.0	1.829354
73.0	1.829354
74.0	1.829354
75.0	1.829354
76.0	1.829354
77.0	1.829354
78.0	1.829354
79.0	1.829354
80.0	1.829354
81.0	1.829354
82.0	1.829354
83.0	1.829354
84.0	1.829354
85.0	1.829354
86.0	1.829354
87.0	1.829354
88.0	1.829354
89.0	1.829354
90.0	1.829354
91.0	1.829354
92.0	1.829354
93.0	1.829354
94.0	1.829354
95.0	1.829354
96.0	1.829354
97.0	1.829354
98.0	1.829354
99.0	1.829354
100.0	1.829354

