## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT411_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT411_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT411_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 07:02:50 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT411	364337	45402744	918257	182824	6512494	9904	0.14487	142914880

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000185
2.0	1.728148
3.0	2.25798
4.0	2.643606
5.0	2.924275
6.0	3.128554
7.0	3.277234
8.0	3.385447
9.0	3.464208
10.0	3.521532
11.0	3.563254
12.0	3.593621
13.0	3.615723
14.0	3.631809
15.0	3.643517
16.0	3.652038
17.0	3.65824
18.0	3.662754
19.0	3.66604
20.0	3.668431
21.0	3.670171
22.0	3.671438
23.0	3.67236
24.0	3.673031
25.0	3.673519
26.0	3.673875
27.0	3.674134
28.0	3.674322
29.0	3.674459
30.0	3.674559
31.0	3.674631
32.0	3.674684
33.0	3.674723
34.0	3.674751
35.0	3.674771
36.0	3.674786
37.0	3.674797
38.0	3.674804
39.0	3.67481
40.0	3.674814
41.0	3.674817
42.0	3.67482
43.0	3.674821
44.0	3.674822
45.0	3.674823
46.0	3.674824
47.0	3.674824
48.0	3.674825
49.0	3.674825
50.0	3.674825
51.0	3.674825
52.0	3.674825
53.0	3.674825
54.0	3.674825
55.0	3.674825
56.0	3.674825
57.0	3.674825
58.0	3.674825
59.0	3.674825
60.0	3.674825
61.0	3.674825
62.0	3.674825
63.0	3.674825
64.0	3.674825
65.0	3.674825
66.0	3.674825
67.0	3.674825
68.0	3.674825
69.0	3.674825
70.0	3.674825
71.0	3.674825
72.0	3.674825
73.0	3.674825
74.0	3.674825
75.0	3.674825
76.0	3.674825
77.0	3.674825
78.0	3.674825
79.0	3.674825
80.0	3.674825
81.0	3.674825
82.0	3.674825
83.0	3.674825
84.0	3.674825
85.0	3.674825
86.0	3.674825
87.0	3.674825
88.0	3.674825
89.0	3.674825
90.0	3.674825
91.0	3.674825
92.0	3.674825
93.0	3.674825
94.0	3.674825
95.0	3.674825
96.0	3.674825
97.0	3.674825
98.0	3.674825
99.0	3.674825
100.0	3.674825

