## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR10410_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR10410_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR10410_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 09:58:16 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR10410	514592	57746117	1169818	273406	12385037	10279	0.215879	114661833

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000137
2.0	1.604558
3.0	1.969833
4.0	2.190582
5.0	2.32399
6.0	2.404613
7.0	2.453337
8.0	2.482782
9.0	2.500578
10.0	2.511332
11.0	2.517831
12.0	2.521759
13.0	2.524132
14.0	2.525567
15.0	2.526434
16.0	2.526958
17.0	2.527274
18.0	2.527466
19.0	2.527581
20.0	2.527651
21.0	2.527693
22.0	2.527719
23.0	2.527734
24.0	2.527744
25.0	2.527749
26.0	2.527753
27.0	2.527755
28.0	2.527756
29.0	2.527757
30.0	2.527757
31.0	2.527758
32.0	2.527758
33.0	2.527758
34.0	2.527758
35.0	2.527758
36.0	2.527758
37.0	2.527758
38.0	2.527758
39.0	2.527758
40.0	2.527758
41.0	2.527758
42.0	2.527758
43.0	2.527758
44.0	2.527758
45.0	2.527758
46.0	2.527758
47.0	2.527758
48.0	2.527758
49.0	2.527758
50.0	2.527758
51.0	2.527758
52.0	2.527758
53.0	2.527758
54.0	2.527758
55.0	2.527758
56.0	2.527758
57.0	2.527758
58.0	2.527758
59.0	2.527758
60.0	2.527758
61.0	2.527758
62.0	2.527758
63.0	2.527758
64.0	2.527758
65.0	2.527758
66.0	2.527758
67.0	2.527758
68.0	2.527758
69.0	2.527758
70.0	2.527758
71.0	2.527758
72.0	2.527758
73.0	2.527758
74.0	2.527758
75.0	2.527758
76.0	2.527758
77.0	2.527758
78.0	2.527758
79.0	2.527758
80.0	2.527758
81.0	2.527758
82.0	2.527758
83.0	2.527758
84.0	2.527758
85.0	2.527758
86.0	2.527758
87.0	2.527758
88.0	2.527758
89.0	2.527758
90.0	2.527758
91.0	2.527758
92.0	2.527758
93.0	2.527758
94.0	2.527758
95.0	2.527758
96.0	2.527758
97.0	2.527758
98.0	2.527758
99.0	2.527758
100.0	2.527758

