## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR3938_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR3938_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR3938_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 13:25:06 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR3938	346860	52019183	983232	193366	9452516	10296	0.182961	125316848

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.00016
2.0	1.660539
3.0	2.096569
4.0	2.384469
5.0	2.574561
6.0	2.700074
7.0	2.782947
8.0	2.837665
9.0	2.873795
10.0	2.89765
11.0	2.913401
12.0	2.923801
13.0	2.930668
14.0	2.935202
15.0	2.938195
16.0	2.940172
17.0	2.941477
18.0	2.942339
19.0	2.942908
20.0	2.943283
21.0	2.943532
22.0	2.943695
23.0	2.943803
24.0	2.943875
25.0	2.943922
26.0	2.943953
27.0	2.943974
28.0	2.943987
29.0	2.943996
30.0	2.944002
31.0	2.944006
32.0	2.944009
33.0	2.94401
34.0	2.944011
35.0	2.944012
36.0	2.944013
37.0	2.944013
38.0	2.944013
39.0	2.944013
40.0	2.944013
41.0	2.944014
42.0	2.944014
43.0	2.944014
44.0	2.944014
45.0	2.944014
46.0	2.944014
47.0	2.944014
48.0	2.944014
49.0	2.944014
50.0	2.944014
51.0	2.944014
52.0	2.944014
53.0	2.944014
54.0	2.944014
55.0	2.944014
56.0	2.944014
57.0	2.944014
58.0	2.944014
59.0	2.944014
60.0	2.944014
61.0	2.944014
62.0	2.944014
63.0	2.944014
64.0	2.944014
65.0	2.944014
66.0	2.944014
67.0	2.944014
68.0	2.944014
69.0	2.944014
70.0	2.944014
71.0	2.944014
72.0	2.944014
73.0	2.944014
74.0	2.944014
75.0	2.944014
76.0	2.944014
77.0	2.944014
78.0	2.944014
79.0	2.944014
80.0	2.944014
81.0	2.944014
82.0	2.944014
83.0	2.944014
84.0	2.944014
85.0	2.944014
86.0	2.944014
87.0	2.944014
88.0	2.944014
89.0	2.944014
90.0	2.944014
91.0	2.944014
92.0	2.944014
93.0	2.944014
94.0	2.944014
95.0	2.944014
96.0	2.944014
97.0	2.944014
98.0	2.944014
99.0	2.944014
100.0	2.944014

