## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR2829_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR2829_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR2829_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 12:54:20 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR2829	318020	55677468	1015156	176062	10963408	10286	0.197925	122221084

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000146
2.0	1.634339
3.0	2.036482
4.0	2.291481
5.0	2.453176
6.0	2.555707
7.0	2.620722
8.0	2.661948
9.0	2.68809
10.0	2.704666
11.0	2.715177
12.0	2.721842
13.0	2.726068
14.0	2.728748
15.0	2.730448
16.0	2.731525
17.0	2.732209
18.0	2.732642
19.0	2.732917
20.0	2.733091
21.0	2.733201
22.0	2.733271
23.0	2.733316
24.0	2.733344
25.0	2.733362
26.0	2.733373
27.0	2.73338
28.0	2.733385
29.0	2.733388
30.0	2.73339
31.0	2.733391
32.0	2.733391
33.0	2.733392
34.0	2.733392
35.0	2.733392
36.0	2.733392
37.0	2.733393
38.0	2.733393
39.0	2.733393
40.0	2.733393
41.0	2.733393
42.0	2.733393
43.0	2.733393
44.0	2.733393
45.0	2.733393
46.0	2.733393
47.0	2.733393
48.0	2.733393
49.0	2.733393
50.0	2.733393
51.0	2.733393
52.0	2.733393
53.0	2.733393
54.0	2.733393
55.0	2.733393
56.0	2.733393
57.0	2.733393
58.0	2.733393
59.0	2.733393
60.0	2.733393
61.0	2.733393
62.0	2.733393
63.0	2.733393
64.0	2.733393
65.0	2.733393
66.0	2.733393
67.0	2.733393
68.0	2.733393
69.0	2.733393
70.0	2.733393
71.0	2.733393
72.0	2.733393
73.0	2.733393
74.0	2.733393
75.0	2.733393
76.0	2.733393
77.0	2.733393
78.0	2.733393
79.0	2.733393
80.0	2.733393
81.0	2.733393
82.0	2.733393
83.0	2.733393
84.0	2.733393
85.0	2.733393
86.0	2.733393
87.0	2.733393
88.0	2.733393
89.0	2.733393
90.0	2.733393
91.0	2.733393
92.0	2.733393
93.0	2.733393
94.0	2.733393
95.0	2.733393
96.0	2.733393
97.0	2.733393
98.0	2.733393
99.0	2.733393
100.0	2.733393

