## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT226_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT226_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT226_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 06:37:37 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT226	320290	47776585	959700	170880	6816207	10817	0.143974	151297745

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000193
2.0	1.729554
3.0	2.261419
4.0	2.649267
5.0	2.932093
6.0	3.138336
7.0	3.288733
8.0	3.398406
9.0	3.478381
10.0	3.536701
11.0	3.579229
12.0	3.610241
13.0	3.632856
14.0	3.649347
15.0	3.661373
16.0	3.670142
17.0	3.676537
18.0	3.6812
19.0	3.684601
20.0	3.68708
21.0	3.688889
22.0	3.690207
23.0	3.691169
24.0	3.69187
25.0	3.692381
26.0	3.692754
27.0	3.693026
28.0	3.693225
29.0	3.693369
30.0	3.693475
31.0	3.693551
32.0	3.693608
33.0	3.693648
34.0	3.693678
35.0	3.6937
36.0	3.693716
37.0	3.693727
38.0	3.693736
39.0	3.693742
40.0	3.693746
41.0	3.69375
42.0	3.693752
43.0	3.693754
44.0	3.693755
45.0	3.693756
46.0	3.693757
47.0	3.693757
48.0	3.693758
49.0	3.693758
50.0	3.693758
51.0	3.693758
52.0	3.693758
53.0	3.693758
54.0	3.693758
55.0	3.693758
56.0	3.693758
57.0	3.693758
58.0	3.693758
59.0	3.693758
60.0	3.693758
61.0	3.693758
62.0	3.693759
63.0	3.693759
64.0	3.693759
65.0	3.693759
66.0	3.693759
67.0	3.693759
68.0	3.693759
69.0	3.693759
70.0	3.693759
71.0	3.693759
72.0	3.693759
73.0	3.693759
74.0	3.693759
75.0	3.693759
76.0	3.693759
77.0	3.693759
78.0	3.693759
79.0	3.693759
80.0	3.693759
81.0	3.693759
82.0	3.693759
83.0	3.693759
84.0	3.693759
85.0	3.693759
86.0	3.693759
87.0	3.693759
88.0	3.693759
89.0	3.693759
90.0	3.693759
91.0	3.693759
92.0	3.693759
93.0	3.693759
94.0	3.693759
95.0	3.693759
96.0	3.693759
97.0	3.693759
98.0	3.693759
99.0	3.693759
100.0	3.693759

