## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR2766_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR2766_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR2766_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 12:21:06 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR2766	1081105	49870385	1765239	657794	17105683	9282	0.345849	54911813

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000114
2.0	1.403414
3.0	1.566045
4.0	1.631627
5.0	1.658073
6.0	1.668738
7.0	1.673038
8.0	1.674772
9.0	1.675472
10.0	1.675754
11.0	1.675867
12.0	1.675913
13.0	1.675932
14.0	1.675939
15.0	1.675942
16.0	1.675943
17.0	1.675944
18.0	1.675944
19.0	1.675944
20.0	1.675944
21.0	1.675944
22.0	1.675944
23.0	1.675944
24.0	1.675944
25.0	1.675944
26.0	1.675944
27.0	1.675944
28.0	1.675944
29.0	1.675944
30.0	1.675944
31.0	1.675944
32.0	1.675944
33.0	1.675944
34.0	1.675944
35.0	1.675944
36.0	1.675944
37.0	1.675944
38.0	1.675944
39.0	1.675944
40.0	1.675944
41.0	1.675944
42.0	1.675944
43.0	1.675944
44.0	1.675944
45.0	1.675944
46.0	1.675944
47.0	1.675944
48.0	1.675944
49.0	1.675944
50.0	1.675944
51.0	1.675944
52.0	1.675944
53.0	1.675944
54.0	1.675944
55.0	1.675944
56.0	1.675944
57.0	1.675944
58.0	1.675944
59.0	1.675944
60.0	1.675944
61.0	1.675944
62.0	1.675944
63.0	1.675944
64.0	1.675944
65.0	1.675944
66.0	1.675944
67.0	1.675944
68.0	1.675944
69.0	1.675944
70.0	1.675944
71.0	1.675944
72.0	1.675944
73.0	1.675944
74.0	1.675944
75.0	1.675944
76.0	1.675944
77.0	1.675944
78.0	1.675944
79.0	1.675944
80.0	1.675944
81.0	1.675944
82.0	1.675944
83.0	1.675944
84.0	1.675944
85.0	1.675944
86.0	1.675944
87.0	1.675944
88.0	1.675944
89.0	1.675944
90.0	1.675944
91.0	1.675944
92.0	1.675944
93.0	1.675944
94.0	1.675944
95.0	1.675944
96.0	1.675944
97.0	1.675944
98.0	1.675944
99.0	1.675944
100.0	1.675944

