## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/BCC197_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/BCC197_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/BCC197_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 06:03:03 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_BCC197	390115	53071168	1131003	228390	9531861	12275	0.181091	129593240

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000187
2.0	1.66428
3.0	2.105216
4.0	2.397983
5.0	2.592372
6.0	2.721439
7.0	2.807136
8.0	2.864036
9.0	2.901816
10.0	2.926901
11.0	2.943556
12.0	2.954615
13.0	2.961957
14.0	2.966832
15.0	2.970069
16.0	2.972219
17.0	2.973646
18.0	2.974593
19.0	2.975222
20.0	2.97564
21.0	2.975917
22.0	2.976102
23.0	2.976224
24.0	2.976305
25.0	2.976359
26.0	2.976395
27.0	2.976418
28.0	2.976434
29.0	2.976445
30.0	2.976452
31.0	2.976456
32.0	2.976459
33.0	2.976461
34.0	2.976463
35.0	2.976464
36.0	2.976464
37.0	2.976465
38.0	2.976465
39.0	2.976465
40.0	2.976465
41.0	2.976465
42.0	2.976465
43.0	2.976465
44.0	2.976465
45.0	2.976465
46.0	2.976465
47.0	2.976465
48.0	2.976465
49.0	2.976465
50.0	2.976465
51.0	2.976465
52.0	2.976465
53.0	2.976465
54.0	2.976465
55.0	2.976465
56.0	2.976465
57.0	2.976465
58.0	2.976465
59.0	2.976465
60.0	2.976465
61.0	2.976465
62.0	2.976465
63.0	2.976465
64.0	2.976465
65.0	2.976465
66.0	2.976465
67.0	2.976465
68.0	2.976465
69.0	2.976465
70.0	2.976465
71.0	2.976465
72.0	2.976465
73.0	2.976465
74.0	2.976465
75.0	2.976465
76.0	2.976465
77.0	2.976465
78.0	2.976465
79.0	2.976465
80.0	2.976465
81.0	2.976465
82.0	2.976465
83.0	2.976465
84.0	2.976465
85.0	2.976465
86.0	2.976465
87.0	2.976465
88.0	2.976465
89.0	2.976465
90.0	2.976465
91.0	2.976465
92.0	2.976465
93.0	2.976465
94.0	2.976465
95.0	2.976465
96.0	2.976465
97.0	2.976465
98.0	2.976465
99.0	2.976465
100.0	2.976465

