## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT555_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT555_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT555_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 09:20:27 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT555	490133	67411750	1159597	246951	11273962	14302	0.16846	178557775

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000175
2.0	1.685844
3.0	2.155904
4.0	2.478153
5.0	2.699071
6.0	2.850521
7.0	2.954348
8.0	3.025526
9.0	3.074323
10.0	3.107775
11.0	3.130708
12.0	3.14643
13.0	3.157208
14.0	3.164597
15.0	3.169662
16.0	3.173135
17.0	3.175515
18.0	3.177147
19.0	3.178266
20.0	3.179033
21.0	3.179559
22.0	3.17992
23.0	3.180167
24.0	3.180336
25.0	3.180452
26.0	3.180532
27.0	3.180587
28.0	3.180624
29.0	3.18065
30.0	3.180667
31.0	3.180679
32.0	3.180688
33.0	3.180693
34.0	3.180697
35.0	3.1807
36.0	3.180702
37.0	3.180703
38.0	3.180704
39.0	3.180704
40.0	3.180705
41.0	3.180705
42.0	3.180705
43.0	3.180705
44.0	3.180705
45.0	3.180705
46.0	3.180705
47.0	3.180706
48.0	3.180706
49.0	3.180706
50.0	3.180706
51.0	3.180706
52.0	3.180706
53.0	3.180706
54.0	3.180706
55.0	3.180706
56.0	3.180706
57.0	3.180706
58.0	3.180706
59.0	3.180706
60.0	3.180706
61.0	3.180706
62.0	3.180706
63.0	3.180706
64.0	3.180706
65.0	3.180706
66.0	3.180706
67.0	3.180706
68.0	3.180706
69.0	3.180706
70.0	3.180706
71.0	3.180706
72.0	3.180706
73.0	3.180706
74.0	3.180706
75.0	3.180706
76.0	3.180706
77.0	3.180706
78.0	3.180706
79.0	3.180706
80.0	3.180706
81.0	3.180706
82.0	3.180706
83.0	3.180706
84.0	3.180706
85.0	3.180706
86.0	3.180706
87.0	3.180706
88.0	3.180706
89.0	3.180706
90.0	3.180706
91.0	3.180706
92.0	3.180706
93.0	3.180706
94.0	3.180706
95.0	3.180706
96.0	3.180706
97.0	3.180706
98.0	3.180706
99.0	3.180706
100.0	3.180706

