## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/FT549_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/FT549_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/FT549_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 08:55:35 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_FT549	405545	56853908	1159549	230908	11989982	13440	0.212165	115182537

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000183
2.0	1.61072
3.0	1.983408
4.0	2.210907
5.0	2.349778
6.0	2.434548
7.0	2.486294
8.0	2.517881
9.0	2.537163
10.0	2.548933
11.0	2.556118
12.0	2.560503
13.0	2.56318
14.0	2.564815
15.0	2.565812
16.0	2.566421
17.0	2.566793
18.0	2.56702
19.0	2.567158
20.0	2.567243
21.0	2.567294
22.0	2.567326
23.0	2.567345
24.0	2.567357
25.0	2.567364
26.0	2.567368
27.0	2.567371
28.0	2.567373
29.0	2.567374
30.0	2.567374
31.0	2.567375
32.0	2.567375
33.0	2.567375
34.0	2.567375
35.0	2.567375
36.0	2.567375
37.0	2.567375
38.0	2.567375
39.0	2.567375
40.0	2.567375
41.0	2.567375
42.0	2.567375
43.0	2.567375
44.0	2.567375
45.0	2.567375
46.0	2.567375
47.0	2.567375
48.0	2.567375
49.0	2.567375
50.0	2.567375
51.0	2.567375
52.0	2.567375
53.0	2.567375
54.0	2.567375
55.0	2.567375
56.0	2.567375
57.0	2.567375
58.0	2.567375
59.0	2.567375
60.0	2.567375
61.0	2.567375
62.0	2.567375
63.0	2.567375
64.0	2.567375
65.0	2.567375
66.0	2.567375
67.0	2.567375
68.0	2.567375
69.0	2.567375
70.0	2.567375
71.0	2.567375
72.0	2.567375
73.0	2.567375
74.0	2.567375
75.0	2.567375
76.0	2.567375
77.0	2.567375
78.0	2.567375
79.0	2.567375
80.0	2.567375
81.0	2.567375
82.0	2.567375
83.0	2.567375
84.0	2.567375
85.0	2.567375
86.0	2.567375
87.0	2.567375
88.0	2.567375
89.0	2.567375
90.0	2.567375
91.0	2.567375
92.0	2.567375
93.0	2.567375
94.0	2.567375
95.0	2.567375
96.0	2.567375
97.0	2.567375
98.0	2.567375
99.0	2.567375
100.0	2.567375

