## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/BCC168_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/BCC168_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/BCC168_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 05:10:41 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_BCC168	445680	63736231	1116974	231338	14705818	16192	0.231734	116025977

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000191
2.0	1.577639
3.0	1.911022
4.0	2.103496
5.0	2.214619
6.0	2.278775
7.0	2.315814
8.0	2.337198
9.0	2.349544
10.0	2.356672
11.0	2.360787
12.0	2.363163
13.0	2.364535
14.0	2.365327
15.0	2.365784
16.0	2.366048
17.0	2.3662
18.0	2.366288
19.0	2.366339
20.0	2.366368
21.0	2.366385
22.0	2.366395
23.0	2.366401
24.0	2.366404
25.0	2.366406
26.0	2.366407
27.0	2.366407
28.0	2.366408
29.0	2.366408
30.0	2.366408
31.0	2.366408
32.0	2.366408
33.0	2.366408
34.0	2.366408
35.0	2.366408
36.0	2.366408
37.0	2.366408
38.0	2.366408
39.0	2.366408
40.0	2.366408
41.0	2.366408
42.0	2.366408
43.0	2.366408
44.0	2.366408
45.0	2.366408
46.0	2.366408
47.0	2.366408
48.0	2.366408
49.0	2.366408
50.0	2.366408
51.0	2.366408
52.0	2.366408
53.0	2.366408
54.0	2.366408
55.0	2.366408
56.0	2.366408
57.0	2.366408
58.0	2.366408
59.0	2.366408
60.0	2.366408
61.0	2.366408
62.0	2.366408
63.0	2.366408
64.0	2.366408
65.0	2.366408
66.0	2.366408
67.0	2.366408
68.0	2.366408
69.0	2.366408
70.0	2.366408
71.0	2.366408
72.0	2.366408
73.0	2.366408
74.0	2.366408
75.0	2.366408
76.0	2.366408
77.0	2.366408
78.0	2.366408
79.0	2.366408
80.0	2.366408
81.0	2.366408
82.0	2.366408
83.0	2.366408
84.0	2.366408
85.0	2.366408
86.0	2.366408
87.0	2.366408
88.0	2.366408
89.0	2.366408
90.0	2.366408
91.0	2.366408
92.0	2.366408
93.0	2.366408
94.0	2.366408
95.0	2.366408
96.0	2.366408
97.0	2.366408
98.0	2.366408
99.0	2.366408
100.0	2.366408

