## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR12762_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR12762_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR12762_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 10:59:51 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR12762	499578	39913122	986558	258997	5526317	9445	0.140822	130679521

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000202
2.0	1.73716
3.0	2.280156
4.0	2.68024
5.0	2.975026
6.0	3.192226
7.0	3.352261
8.0	3.470176
9.0	3.557057
10.0	3.621072
11.0	3.668238
12.0	3.702991
13.0	3.728597
14.0	3.747463
15.0	3.761365
16.0	3.771607
17.0	3.779154
18.0	3.784714
19.0	3.788811
20.0	3.79183
21.0	3.794054
22.0	3.795693
23.0	3.796901
24.0	3.79779
25.0	3.798446
26.0	3.798929
27.0	3.799285
28.0	3.799547
29.0	3.79974
30.0	3.799882
31.0	3.799987
32.0	3.800065
33.0	3.800122
34.0	3.800164
35.0	3.800194
36.0	3.800217
37.0	3.800234
38.0	3.800246
39.0	3.800255
40.0	3.800262
41.0	3.800267
42.0	3.800271
43.0	3.800273
44.0	3.800275
45.0	3.800277
46.0	3.800278
47.0	3.800279
48.0	3.800279
49.0	3.80028
50.0	3.80028
51.0	3.80028
52.0	3.80028
53.0	3.800281
54.0	3.800281
55.0	3.800281
56.0	3.800281
57.0	3.800281
58.0	3.800281
59.0	3.800281
60.0	3.800281
61.0	3.800281
62.0	3.800281
63.0	3.800281
64.0	3.800281
65.0	3.800281
66.0	3.800281
67.0	3.800281
68.0	3.800281
69.0	3.800281
70.0	3.800281
71.0	3.800281
72.0	3.800281
73.0	3.800281
74.0	3.800281
75.0	3.800281
76.0	3.800281
77.0	3.800281
78.0	3.800281
79.0	3.800281
80.0	3.800281
81.0	3.800281
82.0	3.800281
83.0	3.800281
84.0	3.800281
85.0	3.800281
86.0	3.800281
87.0	3.800281
88.0	3.800281
89.0	3.800281
90.0	3.800281
91.0	3.800281
92.0	3.800281
93.0	3.800281
94.0	3.800281
95.0	3.800281
96.0	3.800281
97.0	3.800281
98.0	3.800281
99.0	3.800281
100.0	3.800281

