## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/BCC192_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/BCC192_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/BCC192_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 05:49:11 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_BCC192	352476	50580104	950612	198025	9069531	8051	0.180638	123705622

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000129
2.0	1.664612
3.0	2.106093
4.0	2.399412
5.0	2.594292
6.0	2.72377
7.0	2.809795
8.0	2.866949
9.0	2.904923
10.0	2.930152
11.0	2.946914
12.0	2.958051
13.0	2.965451
14.0	2.970367
15.0	2.973633
16.0	2.975803
17.0	2.977245
18.0	2.978203
19.0	2.978839
20.0	2.979262
21.0	2.979543
22.0	2.97973
23.0	2.979854
24.0	2.979936
25.0	2.979991
26.0	2.980027
27.0	2.980051
28.0	2.980067
29.0	2.980078
30.0	2.980085
31.0	2.98009
32.0	2.980093
33.0	2.980095
34.0	2.980096
35.0	2.980097
36.0	2.980098
37.0	2.980098
38.0	2.980099
39.0	2.980099
40.0	2.980099
41.0	2.980099
42.0	2.980099
43.0	2.980099
44.0	2.980099
45.0	2.980099
46.0	2.980099
47.0	2.980099
48.0	2.980099
49.0	2.980099
50.0	2.980099
51.0	2.980099
52.0	2.980099
53.0	2.980099
54.0	2.980099
55.0	2.980099
56.0	2.980099
57.0	2.980099
58.0	2.980099
59.0	2.980099
60.0	2.980099
61.0	2.980099
62.0	2.980099
63.0	2.980099
64.0	2.980099
65.0	2.980099
66.0	2.980099
67.0	2.980099
68.0	2.980099
69.0	2.980099
70.0	2.980099
71.0	2.980099
72.0	2.980099
73.0	2.980099
74.0	2.980099
75.0	2.980099
76.0	2.980099
77.0	2.980099
78.0	2.980099
79.0	2.980099
80.0	2.980099
81.0	2.980099
82.0	2.980099
83.0	2.980099
84.0	2.980099
85.0	2.980099
86.0	2.980099
87.0	2.980099
88.0	2.980099
89.0	2.980099
90.0	2.980099
91.0	2.980099
92.0	2.980099
93.0	2.980099
94.0	2.980099
95.0	2.980099
96.0	2.980099
97.0	2.980099
98.0	2.980099
99.0	2.980099
100.0	2.980099

