## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR10609_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR10609_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR10609_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 10:10:34 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR10609	428238	58818590	1191984	258510	13134018	8046	0.224677	111314450

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000104
2.0	1.589712
3.0	1.937314
4.0	2.142242
5.0	2.263057
6.0	2.334283
7.0	2.376274
8.0	2.40103
9.0	2.415625
10.0	2.424229
11.0	2.429301
12.0	2.432292
13.0	2.434055
14.0	2.435094
15.0	2.435707
16.0	2.436068
17.0	2.436281
18.0	2.436407
19.0	2.436481
20.0	2.436525
21.0	2.43655
22.0	2.436566
23.0	2.436575
24.0	2.43658
25.0	2.436583
26.0	2.436585
27.0	2.436586
28.0	2.436586
29.0	2.436587
30.0	2.436587
31.0	2.436587
32.0	2.436587
33.0	2.436587
34.0	2.436587
35.0	2.436587
36.0	2.436587
37.0	2.436587
38.0	2.436587
39.0	2.436587
40.0	2.436587
41.0	2.436587
42.0	2.436587
43.0	2.436587
44.0	2.436587
45.0	2.436587
46.0	2.436587
47.0	2.436587
48.0	2.436587
49.0	2.436587
50.0	2.436587
51.0	2.436587
52.0	2.436587
53.0	2.436587
54.0	2.436587
55.0	2.436587
56.0	2.436587
57.0	2.436587
58.0	2.436587
59.0	2.436587
60.0	2.436587
61.0	2.436587
62.0	2.436587
63.0	2.436587
64.0	2.436587
65.0	2.436587
66.0	2.436587
67.0	2.436587
68.0	2.436587
69.0	2.436587
70.0	2.436587
71.0	2.436587
72.0	2.436587
73.0	2.436587
74.0	2.436587
75.0	2.436587
76.0	2.436587
77.0	2.436587
78.0	2.436587
79.0	2.436587
80.0	2.436587
81.0	2.436587
82.0	2.436587
83.0	2.436587
84.0	2.436587
85.0	2.436587
86.0	2.436587
87.0	2.436587
88.0	2.436587
89.0	2.436587
90.0	2.436587
91.0	2.436587
92.0	2.436587
93.0	2.436587
94.0	2.436587
95.0	2.436587
96.0	2.436587
97.0	2.436587
98.0	2.436587
99.0	2.436587
100.0	2.436587

