## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR2854_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR2854_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR2854_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 13:06:32 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR2854	422179	64344281	1314951	260718	19248078	8607	0.300183	84839018

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000089
2.0	1.468533
3.0	1.687954
4.0	1.790731
5.0	1.838872
6.0	1.861421
7.0	1.871983
8.0	1.87693
9.0	1.879248
10.0	1.880333
11.0	1.880842
12.0	1.88108
13.0	1.881191
14.0	1.881244
15.0	1.881268
16.0	1.88128
17.0	1.881285
18.0	1.881287
19.0	1.881289
20.0	1.881289
21.0	1.881289
22.0	1.881289
23.0	1.88129
24.0	1.88129
25.0	1.88129
26.0	1.88129
27.0	1.88129
28.0	1.88129
29.0	1.88129
30.0	1.88129
31.0	1.88129
32.0	1.88129
33.0	1.88129
34.0	1.88129
35.0	1.88129
36.0	1.88129
37.0	1.88129
38.0	1.88129
39.0	1.88129
40.0	1.88129
41.0	1.88129
42.0	1.88129
43.0	1.88129
44.0	1.88129
45.0	1.88129
46.0	1.88129
47.0	1.88129
48.0	1.88129
49.0	1.88129
50.0	1.88129
51.0	1.88129
52.0	1.88129
53.0	1.88129
54.0	1.88129
55.0	1.88129
56.0	1.88129
57.0	1.88129
58.0	1.88129
59.0	1.88129
60.0	1.88129
61.0	1.88129
62.0	1.88129
63.0	1.88129
64.0	1.88129
65.0	1.88129
66.0	1.88129
67.0	1.88129
68.0	1.88129
69.0	1.88129
70.0	1.88129
71.0	1.88129
72.0	1.88129
73.0	1.88129
74.0	1.88129
75.0	1.88129
76.0	1.88129
77.0	1.88129
78.0	1.88129
79.0	1.88129
80.0	1.88129
81.0	1.88129
82.0	1.88129
83.0	1.88129
84.0	1.88129
85.0	1.88129
86.0	1.88129
87.0	1.88129
88.0	1.88129
89.0	1.88129
90.0	1.88129
91.0	1.88129
92.0	1.88129
93.0	1.88129
94.0	1.88129
95.0	1.88129
96.0	1.88129
97.0	1.88129
98.0	1.88129
99.0	1.88129
100.0	1.88129

