## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR8827_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR8827_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR8827_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 14:57:49 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR8827	322385	52126892	946141	175204	8325784	13509	0.160904	145484150

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000216
2.0	1.69923
3.0	2.187746
4.0	2.529152
5.0	2.767748
6.0	2.934494
7.0	3.051027
8.0	3.132468
9.0	3.189384
10.0	3.22916
11.0	3.256959
12.0	3.276386
13.0	3.289963
14.0	3.299451
15.0	3.306083
16.0	3.310717
17.0	3.313956
18.0	3.316219
19.0	3.317801
20.0	3.318906
21.0	3.319679
22.0	3.320219
23.0	3.320596
24.0	3.32086
25.0	3.321044
26.0	3.321173
27.0	3.321263
28.0	3.321326
29.0	3.32137
30.0	3.321401
31.0	3.321422
32.0	3.321437
33.0	3.321448
34.0	3.321455
35.0	3.32146
36.0	3.321464
37.0	3.321466
38.0	3.321468
39.0	3.321469
40.0	3.32147
41.0	3.321471
42.0	3.321471
43.0	3.321471
44.0	3.321471
45.0	3.321472
46.0	3.321472
47.0	3.321472
48.0	3.321472
49.0	3.321472
50.0	3.321472
51.0	3.321472
52.0	3.321472
53.0	3.321472
54.0	3.321472
55.0	3.321472
56.0	3.321472
57.0	3.321472
58.0	3.321472
59.0	3.321472
60.0	3.321472
61.0	3.321472
62.0	3.321472
63.0	3.321472
64.0	3.321472
65.0	3.321472
66.0	3.321472
67.0	3.321472
68.0	3.321472
69.0	3.321472
70.0	3.321472
71.0	3.321472
72.0	3.321472
73.0	3.321472
74.0	3.321472
75.0	3.321472
76.0	3.321472
77.0	3.321472
78.0	3.321472
79.0	3.321472
80.0	3.321472
81.0	3.321472
82.0	3.321472
83.0	3.321472
84.0	3.321472
85.0	3.321472
86.0	3.321472
87.0	3.321472
88.0	3.321472
89.0	3.321472
90.0	3.321472
91.0	3.321472
92.0	3.321472
93.0	3.321472
94.0	3.321472
95.0	3.321472
96.0	3.321472
97.0	3.321472
98.0	3.321472
99.0	3.321472
100.0	3.321472

