## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/BCC54_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/BCC54_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/BCC54_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 06:24:21 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_BCC54	544041	52402132	1074463	245770	6287906	9420	0.121707	200766070

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000157
2.0	1.770551
3.0	2.363964
4.0	2.821054
5.0	3.173138
6.0	3.444338
7.0	3.653236
8.0	3.814145
9.0	3.938088
10.0	4.033559
11.0	4.107097
12.0	4.163741
13.0	4.207373
14.0	4.240981
15.0	4.266869
16.0	4.286809
17.0	4.302168
18.0	4.314
19.0	4.323113
20.0	4.330132
21.0	4.335539
22.0	4.339704
23.0	4.342912
24.0	4.345383
25.0	4.347287
26.0	4.348753
27.0	4.349882
28.0	4.350752
29.0	4.351422
30.0	4.351938
31.0	4.352336
32.0	4.352642
33.0	4.352878
34.0	4.35306
35.0	4.3532
36.0	4.353307
37.0	4.35339
38.0	4.353454
39.0	4.353504
40.0	4.353542
41.0	4.353571
42.0	4.353593
43.0	4.353611
44.0	4.353624
45.0	4.353634
46.0	4.353642
47.0	4.353648
48.0	4.353653
49.0	4.353657
50.0	4.35366
51.0	4.353662
52.0	4.353663
53.0	4.353665
54.0	4.353666
55.0	4.353666
56.0	4.353667
57.0	4.353667
58.0	4.353668
59.0	4.353668
60.0	4.353668
61.0	4.353668
62.0	4.353668
63.0	4.353669
64.0	4.353669
65.0	4.353669
66.0	4.353669
67.0	4.353669
68.0	4.353669
69.0	4.353669
70.0	4.353669
71.0	4.353669
72.0	4.353669
73.0	4.353669
74.0	4.353669
75.0	4.353669
76.0	4.353669
77.0	4.353669
78.0	4.353669
79.0	4.353669
80.0	4.353669
81.0	4.353669
82.0	4.353669
83.0	4.353669
84.0	4.353669
85.0	4.353669
86.0	4.353669
87.0	4.353669
88.0	4.353669
89.0	4.353669
90.0	4.353669
91.0	4.353669
92.0	4.353669
93.0	4.353669
94.0	4.353669
95.0	4.353669
96.0	4.353669
97.0	4.353669
98.0	4.353669
99.0	4.353669
100.0	4.353669

