## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR1431_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR1431_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR1431_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 11:22:36 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR1431	369421	55012745	907817	166799	8149470	9393	0.149153	167005374

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000144
2.0	1.719598
3.0	2.237137
4.0	2.609429
5.0	2.877238
6.0	3.069885
7.0	3.208467
8.0	3.308155
9.0	3.379866
10.0	3.431451
11.0	3.468559
12.0	3.495253
13.0	3.514455
14.0	3.528268
15.0	3.538204
16.0	3.545352
17.0	3.550494
18.0	3.554192
19.0	3.556853
20.0	3.558767
21.0	3.560144
22.0	3.561134
23.0	3.561847
24.0	3.562359
25.0	3.562728
26.0	3.562993
27.0	3.563184
28.0	3.563321
29.0	3.56342
30.0	3.563491
31.0	3.563542
32.0	3.563579
33.0	3.563605
34.0	3.563624
35.0	3.563638
36.0	3.563647
37.0	3.563655
38.0	3.56366
39.0	3.563663
40.0	3.563666
41.0	3.563668
42.0	3.563669
43.0	3.56367
44.0	3.563671
45.0	3.563671
46.0	3.563672
47.0	3.563672
48.0	3.563672
49.0	3.563672
50.0	3.563672
51.0	3.563673
52.0	3.563673
53.0	3.563673
54.0	3.563673
55.0	3.563673
56.0	3.563673
57.0	3.563673
58.0	3.563673
59.0	3.563673
60.0	3.563673
61.0	3.563673
62.0	3.563673
63.0	3.563673
64.0	3.563673
65.0	3.563673
66.0	3.563673
67.0	3.563673
68.0	3.563673
69.0	3.563673
70.0	3.563673
71.0	3.563673
72.0	3.563673
73.0	3.563673
74.0	3.563673
75.0	3.563673
76.0	3.563673
77.0	3.563673
78.0	3.563673
79.0	3.563673
80.0	3.563673
81.0	3.563673
82.0	3.563673
83.0	3.563673
84.0	3.563673
85.0	3.563673
86.0	3.563673
87.0	3.563673
88.0	3.563673
89.0	3.563673
90.0	3.563673
91.0	3.563673
92.0	3.563673
93.0	3.563673
94.0	3.563673
95.0	3.563673
96.0	3.563673
97.0	3.563673
98.0	3.563673
99.0	3.563673
100.0	3.563673

