## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR10705_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR10705_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR10705_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 10:27:17 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR10705	295838	45330306	916296	167000	10996514	16563	0.243633	77694889

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000269
2.0	1.558395
3.0	1.869816
4.0	2.043581
5.0	2.140537
6.0	2.194637
7.0	2.224823
8.0	2.241666
9.0	2.251064
10.0	2.256308
11.0	2.259234
12.0	2.260867
13.0	2.261778
14.0	2.262286
15.0	2.26257
16.0	2.262728
17.0	2.262816
18.0	2.262866
19.0	2.262893
20.0	2.262908
21.0	2.262917
22.0	2.262922
23.0	2.262924
24.0	2.262926
25.0	2.262927
26.0	2.262927
27.0	2.262927
28.0	2.262928
29.0	2.262928
30.0	2.262928
31.0	2.262928
32.0	2.262928
33.0	2.262928
34.0	2.262928
35.0	2.262928
36.0	2.262928
37.0	2.262928
38.0	2.262928
39.0	2.262928
40.0	2.262928
41.0	2.262928
42.0	2.262928
43.0	2.262928
44.0	2.262928
45.0	2.262928
46.0	2.262928
47.0	2.262928
48.0	2.262928
49.0	2.262928
50.0	2.262928
51.0	2.262928
52.0	2.262928
53.0	2.262928
54.0	2.262928
55.0	2.262928
56.0	2.262928
57.0	2.262928
58.0	2.262928
59.0	2.262928
60.0	2.262928
61.0	2.262928
62.0	2.262928
63.0	2.262928
64.0	2.262928
65.0	2.262928
66.0	2.262928
67.0	2.262928
68.0	2.262928
69.0	2.262928
70.0	2.262928
71.0	2.262928
72.0	2.262928
73.0	2.262928
74.0	2.262928
75.0	2.262928
76.0	2.262928
77.0	2.262928
78.0	2.262928
79.0	2.262928
80.0	2.262928
81.0	2.262928
82.0	2.262928
83.0	2.262928
84.0	2.262928
85.0	2.262928
86.0	2.262928
87.0	2.262928
88.0	2.262928
89.0	2.262928
90.0	2.262928
91.0	2.262928
92.0	2.262928
93.0	2.262928
94.0	2.262928
95.0	2.262928
96.0	2.262928
97.0	2.262928
98.0	2.262928
99.0	2.262928
100.0	2.262928

