## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR2465_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR2465_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR2465_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 12:16:58 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR2465	581281	51510928	1243891	328679	9230546	5757	0.181363	126048968

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.00009
2.0	1.664692
3.0	2.106347
4.0	2.399846
5.0	2.594887
6.0	2.724501
7.0	2.810634
8.0	2.867873
9.0	2.905911
10.0	2.931189
11.0	2.947987
12.0	2.95915
13.0	2.966568
14.0	2.971498
15.0	2.974774
16.0	2.976951
17.0	2.978398
18.0	2.979359
19.0	2.979998
20.0	2.980423
21.0	2.980705
22.0	2.980892
23.0	2.981017
24.0	2.9811
25.0	2.981155
26.0	2.981191
27.0	2.981216
28.0	2.981232
29.0	2.981242
30.0	2.98125
31.0	2.981254
32.0	2.981257
33.0	2.98126
34.0	2.981261
35.0	2.981262
36.0	2.981262
37.0	2.981263
38.0	2.981263
39.0	2.981263
40.0	2.981263
41.0	2.981264
42.0	2.981264
43.0	2.981264
44.0	2.981264
45.0	2.981264
46.0	2.981264
47.0	2.981264
48.0	2.981264
49.0	2.981264
50.0	2.981264
51.0	2.981264
52.0	2.981264
53.0	2.981264
54.0	2.981264
55.0	2.981264
56.0	2.981264
57.0	2.981264
58.0	2.981264
59.0	2.981264
60.0	2.981264
61.0	2.981264
62.0	2.981264
63.0	2.981264
64.0	2.981264
65.0	2.981264
66.0	2.981264
67.0	2.981264
68.0	2.981264
69.0	2.981264
70.0	2.981264
71.0	2.981264
72.0	2.981264
73.0	2.981264
74.0	2.981264
75.0	2.981264
76.0	2.981264
77.0	2.981264
78.0	2.981264
79.0	2.981264
80.0	2.981264
81.0	2.981264
82.0	2.981264
83.0	2.981264
84.0	2.981264
85.0	2.981264
86.0	2.981264
87.0	2.981264
88.0	2.981264
89.0	2.981264
90.0	2.981264
91.0	2.981264
92.0	2.981264
93.0	2.981264
94.0	2.981264
95.0	2.981264
96.0	2.981264
97.0	2.981264
98.0	2.981264
99.0	2.981264
100.0	2.981264

