## htsjdk.samtools.metrics.StringHeader
# picard.sam.markduplicates.MarkDuplicates MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=1000 INPUT=[/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Sorted_BAM/HOR742_sorted.bam] OUTPUT=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/HOR742_deduped.bam METRICS_FILE=/panfs/roc/groups/9/morrellp/shared/Projects/IPK_Landraces/sequence_handling/SAM_Processing/Picard/Deduped_BAM/stats/HOR742_Duplication_Metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 SORTING_COLLECTION_SIZE_RATIO=0.25 REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Mar 25 13:51:54 CDT 2017

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
IPKLAND_HOR742	296837	36433450	647587	114725	3384717	10114	0.094093	184226787

## HISTOGRAM	java.lang.Double
BIN	VALUE
1.0	1.000251
2.0	1.821021
3.0	2.494514
4.0	3.047158
5.0	3.500637
6.0	3.872746
7.0	4.178085
8.0	4.428634
9.0	4.634226
10.0	4.802927
11.0	4.941358
12.0	5.054948
13.0	5.148156
14.0	5.22464
15.0	5.287399
16.0	5.338897
17.0	5.381155
18.0	5.41583
19.0	5.444283
20.0	5.46763
21.0	5.486788
22.0	5.502508
23.0	5.515408
24.0	5.525993
25.0	5.534679
26.0	5.541806
27.0	5.547654
28.0	5.552453
29.0	5.556391
30.0	5.559622
31.0	5.562273
32.0	5.564449
33.0	5.566234
34.0	5.567699
35.0	5.568901
36.0	5.569887
37.0	5.570697
38.0	5.571361
39.0	5.571906
40.0	5.572353
41.0	5.57272
42.0	5.573021
43.0	5.573268
44.0	5.573471
45.0	5.573637
46.0	5.573774
47.0	5.573886
48.0	5.573978
49.0	5.574053
50.0	5.574115
51.0	5.574166
52.0	5.574207
53.0	5.574242
54.0	5.57427
55.0	5.574293
56.0	5.574311
57.0	5.574327
58.0	5.57434
59.0	5.57435
60.0	5.574359
61.0	5.574366
62.0	5.574372
63.0	5.574376
64.0	5.57438
65.0	5.574383
66.0	5.574386
67.0	5.574388
68.0	5.57439
69.0	5.574391
70.0	5.574392
71.0	5.574393
72.0	5.574394
73.0	5.574395
74.0	5.574395
75.0	5.574396
76.0	5.574396
77.0	5.574397
78.0	5.574397
79.0	5.574397
80.0	5.574397
81.0	5.574397
82.0	5.574397
83.0	5.574397
84.0	5.574398
85.0	5.574398
86.0	5.574398
87.0	5.574398
88.0	5.574398
89.0	5.574398
90.0	5.574398
91.0	5.574398
92.0	5.574398
93.0	5.574398
94.0	5.574398
95.0	5.574398
96.0	5.574398
97.0	5.574398
98.0	5.574398
99.0	5.574398
100.0	5.574398

